species,omega,ell,m,Gamma,dEdtdw
0,0.79,3,1,5.55112e-16,1.47878e-24
0,0.8,3,1,3.10862e-15,6.20237e-24
0,0.81,3,1,0,0
0,0.82,3,1,1.55431e-14,1.73884e-23
0,0.83,3,1,0,0
0,0.84,3,1,3.66374e-15,2.29679e-24
0,0.85,3,1,3.33067e-16,1.56269e-25
0,0.86,3,1,3.25295e-14,1.1421e-23
0,0.87,3,1,7.10543e-15,1.86656e-24
0,0.88,3,1,0,0
0,0.89,3,1,8.9373e-14,1.31382e-23
0,0.9,3,1,0,0
0,0.91,3,1,2.22045e-16,1.82571e-26
0,0.92,3,1,9.99201e-16,6.14321e-26
0,0.93,3,1,1.22125e-15,5.61365e-26
0,0.94,3,1,3.88578e-15,1.33527e-25
0,0.95,3,1,0,0
0,0.96,3,1,1.77636e-15,3.41016e-26
0,0.97,3,1,1.11022e-15,1.59279e-26
0,0.98,3,1,0,0
0,0.99,3,1,1.06581e-14,8.53696e-26
0,1,3,1,1.11022e-15,6.64357e-27
0,1.01,3,1,9.99201e-16,4.46653e-27
0,1.02,3,1,1.33227e-15,4.44828e-27
0,1.03,3,1,0,0
0,1.04,3,1,0,0
0,1.05,3,1,2.10942e-15,2.93337e-27
0,1.06,3,1,5.10703e-15,5.30265e-27
0,1.07,3,1,1.62093e-14,1.25652e-26
0,1.08,3,1,5.88418e-15,3.40516e-27
0,1.09,3,1,0,0
0,1.1,3,1,0,0
0,1.11,3,1,7.77156e-15,1.87013e-27
0,1.12,3,1,5.88418e-15,1.0567e-27
0,1.13,3,1,6.10623e-15,8.1828e-28
0,1.14,3,1,0,0
0,1.15,3,1,0,0
0,1.16,3,1,0,0
0,1.17,3,1,0,0
0,1.18,3,1,4.44089e-16,1.37539e-29
0,1.19,3,1,3.33067e-16,7.69408e-30
0,1.2,3,1,2.10942e-15,3.63436e-29
0,1.21,3,1,0,0
0,1.22,3,1,0,0
0,1.23,3,1,0,0
0,1.24,3,1,0,0
0,1.25,3,1,1.9984e-15,7.93777e-30
0,1.26,3,1,6.66134e-16,1.97262e-30
0,1.27,3,1,0,0
0,1.28,3,1,0,0
0,1.29,3,1,0,0
0,1.3,3,1,2.10942e-15,1.92857e-30
0,1.31,3,1,5.02931e-14,3.42699e-29
0,1.32,3,1,0,0
0,1.33,3,1,0,0
0,1.34,3,1,0,0
0,1.35,3,1,0,0
0,1.36,3,1,0,0
0,1.37,3,1,0,0
0,1.38,3,1,5.55112e-16,4.82419e-32
0,1.39,3,1,0,0
0,1.4,3,1,0,0
0,1.41,3,1,1.66533e-15,5.98274e-32
0,1.42,3,1,6.66134e-16,1.78252e-32
0,1.43,3,1,0,0
0,1.44,3,1,0,0
0,1.45,3,1,2.22045e-16,2.45474e-33
0,1.46,3,1,1.11022e-16,9.1404e-34
0,1.47,3,1,1.33227e-15,8.168e-33
0,1.48,3,1,7.77156e-16,3.54798e-33
0,1.49,3,1,0,0
0,1.5,3,1,1.19904e-14,3.03491e-32
0,1.51,3,1,0,0
0,1.52,3,1,2.10942e-15,2.95963e-33
0,1.53,3,1,0,0
0,1.54,3,1,4.44089e-16,3.45326e-34
0,1.55,3,1,0,0
0,1.56,3,1,0,0
0,1.57,3,1,0,0
0,1.58,3,1,0,0
0,1.59,3,1,0,0
0,1.6,3,1,1.55431e-15,2.05553e-34
0,1.61,3,1,1.33227e-15,1.31126e-34
0,1.62,3,1,0,0
0,1.63,3,1,0,0
0,1.64,3,1,0,0
0,1.65,3,1,1.11022e-15,3.35107e-35
0,1.66,3,1,0,0
0,1.67,3,1,8.88178e-16,1.48428e-35
0,1.68,3,1,0,0
0,1.69,3,1,3.33067e-16,3.08124e-36
0,1.7,3,1,0,0
0,1.71,3,1,0,0
0,1.72,3,1,0,0
0,1.73,3,1,0,0
0,1.74,3,1,1.66533e-15,3.5106e-36
0,1.75,3,1,0,0
0,1.76,3,1,0,0
0,1.77,3,1,0,0
0,1.78,3,1,1.44329e-15,9.3137e-37
0,1.79,3,1,0,0
0,1.8,3,1,0,0
0,1.81,3,1,0,0
0,1.82,3,1,0,0
0,1.83,3,1,0,0
0,1.84,3,1,2.04281e-14,2.2306e-36
0,1.85,3,1,2.22045e-15,1.80299e-37
0,1.86,3,1,0,0
0,1.87,3,1,8.88178e-16,3.98779e-38
0,1.88,3,1,0,0
0,1.89,3,1,0,0
0,1.9,3,1,4.44089e-16,8.19648e-39
0,1.91,3,1,0,0
0,1.92,3,1,0,0
0,1.93,3,1,0,0
0,1.94,3,1,0,0
0,1.95,3,1,0,0
0,1.96,3,1,0,0
0,1.97,3,1,-nan,-nan
0,1.98,3,1,-nan,-nan
0,1.99,3,1,-nan,-nan
0,0.01,3,2,4.44089e-16,-7.06794e-19
0,0.02,3,2,0,-0
0,0.03,3,2,2.22045e-16,-1.0602e-18
0,0.04,3,2,0,-0
0,0.05,3,2,3.33067e-16,-2.65052e-18
0,0.06,3,2,0,-0
0,0.07,3,2,1.11022e-16,-1.23693e-18
0,0.08,3,2,1.11022e-15,-1.41365e-17
0,0.09,3,2,0,-0
0,0.1,3,2,1.88738e-15,-3.00413e-17
0,0.11,3,2,3.33067e-16,-5.83174e-18
0,0.12,3,2,7.77156e-16,-1.48451e-17
0,0.13,3,2,1.77636e-15,-3.67614e-17
0,0.14,3,2,0,-0
0,0.15,3,2,1.11022e-16,-2.65156e-18
0,0.16,3,2,0,-0
0,0.17,3,2,1.44329e-15,-3.90796e-17
0,0.18,3,2,0,-0
0,0.19,3,2,0,-0
0,0.2,3,2,3.33067e-16,-1.06216e-17
0,0.21,3,2,0,-0
0,0.22,3,2,0,-0
0,0.23,3,2,0,-0
0,0.24,3,2,0,-0
0,0.25,3,2,2.77556e-15,-1.11374e-16
0,0.26,3,2,7.77156e-16,-3.25294e-17
0,0.27,3,2,0,-0
0,0.28,3,2,0,-0
0,0.29,3,2,0,-0
0,0.3,3,2,1.44329e-15,-7.16384e-17
0,0.31,3,2,0,-0
0,0.32,3,2,0,-0
0,0.33,3,2,9.99201e-16,-5.79281e-17
0,0.34,3,2,0,-0
0,0.35,3,2,5.55112e-16,-3.73434e-17
0,0.36,3,2,5.66214e-15,-4.22689e-16
0,0.37,3,2,0,-0
0,0.38,3,2,3.33067e-15,-3.50329e-16
0,0.39,3,2,0,-0
0,0.4,3,2,2.22045e-16,-6.33741e-17
0,0.41,3,2,0,0
0,0.42,3,2,1.11022e-16,1.76569e-17
0,0.43,3,2,0,0
0,0.44,3,2,0,0
0,0.45,3,2,8.88178e-16,2.53381e-17
0,0.46,3,2,4.66294e-15,9.11222e-17
0,0.47,3,2,3.33067e-16,4.59895e-18
0,0.48,3,2,0,0
0,0.49,3,2,0,0
0,0.5,3,2,4.44089e-16,2.37792e-18
0,0.51,3,2,0,0
0,0.52,3,2,0,0
0,0.53,3,2,0,0
0,0.54,3,2,1.22125e-15,2.01819e-18
0,0.55,3,2,0,0
0,0.56,3,2,0,0
0,0.57,3,2,5.10703e-15,3.5635e-18
0,0.58,3,2,7.77156e-16,4.07292e-19
0,0.59,3,2,0,0
0,0.6,3,2,0,0
0,0.61,3,2,0,0
0,0.62,3,2,4.88498e-15,8.15678e-19
0,0.63,3,2,1.66533e-15,2.08891e-19
0,0.64,3,2,0,0
0,0.65,3,2,0,0
0,0.66,3,2,8.88178e-16,4.71858e-20
0,0.67,3,2,1.9984e-15,7.97026e-20
0,0.68,3,2,0,0
0,0.69,3,2,0,0
0,0.7,3,2,0,0
0,0.71,3,2,0,0
0,0.72,3,2,4.77396e-15,4.52713e-20
0,0.73,3,2,2.33147e-15,1.6579e-20
0,0.74,3,2,1.88738e-15,1.00623e-20
0,0.75,3,2,0,0
0,0.76,3,2,0,0
0,0.77,3,2,0,0
0,0.78,3,2,0,0
0,0.79,3,2,2.22045e-16,2.79692e-22
0,0.8,3,2,0,0
0,0.81,3,2,4.44089e-16,3.13743e-22
0,0.82,3,2,3.10862e-15,1.64439e-21
0,0.83,3,2,1.86517e-14,7.38626e-21
0,0.84,3,2,0,0
0,0.85,3,2,2.22045e-16,4.92601e-23
0,0.86,3,2,1.77636e-14,2.94896e-21
0,0.87,3,2,0,0
0,0.88,3,2,3.33067e-16,3.09502e-23
0,0.89,3,2,7.54952e-15,5.24763e-22
0,0.9,3,2,4.44089e-16,2.30872e-23
0,0.91,3,2,3.33067e-16,1.2949e-23
0,0.92,3,2,0,0
0,0.93,3,2,5.9952e-15,1.30304e-22
0,0.94,3,2,0,0
0,0.95,3,2,0,0
0,0.96,3,2,0,0
0,0.97,3,2,0,0
0,0.98,3,2,3.33067e-16,1.68831e-24
0,0.99,3,2,0,0
0,1,3,2,3.33067e-16,9.424e-25
0,1.01,3,2,3.95239e-14,8.35392e-23
0,1.02,3,2,1.55431e-15,2.45387e-24
0,1.03,3,2,0,0
0,1.04,3,2,0,0
0,1.05,3,2,0,0
0,1.06,3,2,0,0
0,1.07,3,2,0,0
0,1.08,3,2,0,0
0,1.09,3,2,1.56541e-14,3.19743e-24
0,1.1,3,2,3.88578e-15,5.92408e-25
0,1.11,3,2,1.11022e-16,1.26324e-26
0,1.12,3,2,0,0
0,1.13,3,2,0,0
0,1.14,3,2,0,0
0,1.15,3,2,4.44089e-16,1.56654e-26
0,1.16,3,2,1.11022e-16,2.92177e-27
0,1.17,3,2,6.66134e-16,1.30776e-26
0,1.18,3,2,4.44089e-15,6.50337e-26
0,1.19,3,2,0,0
0,1.2,3,2,5.21805e-15,4.25094e-26
0,1.21,3,2,0,0
0,1.22,3,2,0,0
0,1.23,3,2,0,0
0,1.24,3,2,2.22045e-16,5.5934e-28
0,1.25,3,2,0,0
0,1.26,3,2,8.60423e-14,1.20477e-25
0,1.27,3,2,4.66294e-15,4.86733e-27
0,1.28,3,2,0,0
0,1.29,3,2,9.99201e-16,5.79534e-28
0,1.3,3,2,0,0
0,1.31,3,2,0,0
0,1.32,3,2,0,0
0,1.33,3,2,0,0
0,1.34,3,2,8.65974e-15,1.1547e-27
0,1.35,3,2,2.22045e-15,2.20617e-28
0,1.36,3,2,0,0
0,1.37,3,2,0,0
0,1.38,3,2,2.22045e-16,9.12425e-30
0,1.39,3,2,6.66134e-16,2.0392e-29
0,1.4,3,2,8.88178e-16,2.02542e-29
0,1.41,3,2,1.22125e-15,2.0745e-29
0,1.42,3,2,1.19904e-14,1.51712e-28
0,1.43,3,2,0,0
0,1.44,3,2,2.77556e-15,1.94813e-29
0,1.45,3,2,0,0
0,1.46,3,2,0,0
0,1.47,3,2,0,0
0,1.48,3,2,7.77156e-16,1.67762e-30
0,1.49,3,2,2.22045e-16,3.56907e-31
0,1.5,3,2,0,0
0,1.51,3,2,0,0
0,1.52,3,2,0,0
0,1.53,3,2,0,0
0,1.54,3,2,1.11022e-15,4.08209e-31
0,1.55,3,2,5.55112e-16,1.51939e-31
0,1.56,3,2,3.33067e-16,6.78604e-32
0,1.57,3,2,0,0
0,1.58,3,2,7.77156e-16,8.77274e-32
0,1.59,3,2,0,0
0,1.6,3,2,1.11022e-16,6.94239e-33
0,1.61,3,2,0,0
0,1.62,3,2,0,0
0,1.63,3,2,0,0
0,1.64,3,2,0,0
0,1.65,3,2,7.77156e-16,1.10916e-32
0,1.66,3,2,0,0
0,1.67,3,2,0,0
0,1.68,3,2,0,0
0,1.69,3,2,2.77556e-15,1.21411e-32
0,1.7,3,2,0,0
0,1.71,3,2,1.60982e-14,3.89766e-32
0,1.72,3,2,0,0
0,1.73,3,2,4.44089e-16,5.95052e-34
0,1.74,3,2,6.66134e-16,6.63978e-34
0,1.75,3,2,0,0
0,1.76,3,2,0,0
0,1.77,3,2,0,0
0,1.78,3,2,0,0
0,1.79,3,2,5.55112e-16,1.25979e-34
0,1.8,3,2,3.33067e-16,5.62179e-35
0,1.81,3,2,1.11022e-16,1.39368e-35
0,1.82,3,2,1.22125e-15,1.14013e-34
0,1.83,3,2,7.77156e-16,5.39565e-35
0,1.84,3,2,0,0
0,1.85,3,2,0,0
0,1.86,3,2,1.44329e-15,4.12064e-35
0,1.87,3,2,0,0
0,1.88,3,2,0,0
0,1.89,3,2,0,0
0,1.9,3,2,0,0
0,1.91,3,2,1.11022e-16,7.20385e-37
0,1.92,3,2,0,0
0,1.93,3,2,1.11022e-16,3.98197e-37
0,1.94,3,2,0,0
0,1.95,3,2,0,0
0,1.96,3,2,0,0
0,1.97,3,2,-nan,-nan
0,1.98,3,2,-nan,-nan
0,1.99,3,2,-nan,-nan
0,0.01,3,3,1.11022e-16,-1.76697e-19
0,0.02,3,3,0,-0
0,0.03,3,3,7.77156e-16,-3.71065e-18
0,0.04,3,3,1.11022e-16,-7.0679e-19
0,0.05,3,3,0,-0
0,0.06,3,3,7.77156e-16,-7.42129e-18
0,0.07,3,3,0,-0
0,0.08,3,3,0,-0
0,0.09,3,3,3.33067e-16,-4.77083e-18
0,0.1,3,3,0,-0
0,0.11,3,3,0,-0
0,0.12,3,3,0,-0
0,0.13,3,3,0,-0
0,0.14,3,3,9.99201e-16,-2.22639e-17
0,0.15,3,3,4.55191e-15,-1.08669e-16
0,0.16,3,3,8.88178e-16,-2.26173e-17
0,0.17,3,3,0,-0
0,0.18,3,3,0,-0
0,0.19,3,3,2.22045e-16,-6.71452e-18
0,0.2,3,3,4.44089e-16,-1.41359e-17
0,0.21,3,3,1.77636e-15,-5.93707e-17
0,0.22,3,3,1.33227e-15,-4.66485e-17
0,0.23,3,3,0,-0
0,0.24,3,3,0,-0
0,0.25,3,3,0,-0
0,0.26,3,3,1.33227e-14,-5.51309e-16
0,0.27,3,3,5.55112e-16,-2.38549e-17
0,0.28,3,3,0,-0
0,0.29,3,3,0,-0
0,0.3,3,3,3.33067e-16,-1.59041e-17
0,0.31,3,3,1.22125e-15,-6.02604e-17
0,0.32,3,3,0,-0
0,0.33,3,3,9.99201e-16,-5.24896e-17
0,0.34,3,3,6.66134e-16,-3.6056e-17
0,0.35,3,3,9.54792e-15,-5.32053e-16
0,0.36,3,3,0,-0
0,0.37,3,3,0,-0
0,0.38,3,3,0,-0
0,0.39,3,3,3.33067e-15,-2.06988e-16
0,0.4,3,3,0,-0
0,0.41,3,3,0,-0
0,0.42,3,3,0,-0
0,0.43,3,3,0,-0
0,0.44,3,3,0,-0
0,0.45,3,3,3.33067e-16,-2.40326e-17
0,0.46,3,3,0,-0
0,0.47,3,3,3.33067e-16,-2.52571e-17
0,0.48,3,3,5.10703e-15,-3.97441e-16
0,0.49,3,3,2.77556e-15,-2.21961e-16
0,0.5,3,3,8.88178e-16,-7.31322e-17
0,0.51,3,3,0,-0
0,0.52,3,3,2.22045e-16,-1.95771e-17
0,0.53,3,3,6.66134e-16,-6.12698e-17
0,0.54,3,3,0,-0
0,0.55,3,3,9.99201e-16,-1.03091e-16
0,0.56,3,3,0,-0
0,0.57,3,3,2.22045e-16,-2.7864e-17
0,0.58,3,3,0,-0
0,0.59,3,3,4.66294e-15,-8.87272e-16
0,0.6,3,3,6.66134e-16,-2.01835e-16
0,0.61,3,3,0,-0
0,0.62,3,3,0,0
0,0.63,3,3,0,0
0,0.64,3,3,0,0
0,0.65,3,3,4.44089e-16,2.19362e-17
0,0.66,3,3,0,0
0,0.67,3,3,4.44089e-16,1.01694e-17
0,0.68,3,3,7.77156e-16,1.26515e-17
0,0.69,3,3,3.9968e-15,4.69902e-17
0,0.7,3,3,1.77636e-15,1.52453e-17
0,0.71,3,3,0,0
0,0.72,3,3,1.88738e-15,8.80671e-18
0,0.73,3,3,5.55112e-16,1.92198e-18
0,0.74,3,3,0,0
0,0.75,3,3,1.35447e-14,2.60054e-17
0,0.76,3,3,2.33147e-15,3.34091e-18
0,0.77,3,3,0,0
0,0.78,3,3,9.99201e-16,7.99564e-19
0,0.79,3,3,2.22045e-16,1.32877e-19
0,0.8,3,3,3.31957e-14,1.48601e-17
0,0.81,3,3,0,0
0,0.82,3,3,3.88578e-15,9.73776e-19
0,0.83,3,3,0,0
0,0.84,3,3,2.22045e-16,3.11543e-20
0,0.85,3,3,0,0
0,0.86,3,3,0,0
0,0.87,3,3,1.68754e-14,9.91549e-19
0,0.88,3,3,1.9984e-15,8.78341e-20
0,0.89,3,3,1.22125e-15,4.01476e-20
0,0.9,3,3,2.22045e-16,5.45919e-21
0,0.91,3,3,0,0
0,0.92,3,3,0,0
0,0.93,3,3,0,0
0,0.94,3,3,2.66454e-15,2.0472e-20
0,0.95,3,3,5.55112e-16,3.18797e-21
0,0.96,3,3,7.10543e-15,3.0498e-20
0,0.97,3,3,0,0
0,0.98,3,3,7.77156e-16,1.86272e-21
0,0.99,3,3,0,0
0,1,3,3,1.22125e-15,1.63389e-21
0,1.01,3,3,5.9952e-15,5.99169e-21
0,1.02,3,3,0,0
0,1.03,3,3,0,0
0,1.04,3,3,0,0
0,1.05,3,3,1.77636e-15,5.52281e-22
0,1.06,3,3,0,0
0,1.07,3,3,0,0
0,1.08,3,3,0,0
0,1.09,3,3,1.11022e-16,1.07225e-23
0,1.1,3,3,0,0
0,1.11,3,3,0,0
0,1.12,3,3,7.66054e-15,3.07574e-22
0,1.13,3,3,0,0
0,1.14,3,3,0,0
0,1.15,3,3,3.44169e-15,5.74057e-23
0,1.16,3,3,0,0
0,1.17,3,3,0,0
0,1.18,3,3,0,0
0,1.19,3,3,7.77156e-16,4.01383e-24
0,1.2,3,3,9.99201e-15,3.84895e-23
0,1.21,3,3,0,0
0,1.22,3,3,4.44089e-16,9.51366e-25
0,1.23,3,3,3.10862e-15,4.96587e-24
0,1.24,3,3,2.22045e-15,2.64477e-24
0,1.25,3,3,0,0
0,1.26,3,3,0,0
0,1.27,3,3,3.33067e-16,1.6439e-25
0,1.28,3,3,0,0
0,1.29,3,3,8.88178e-16,2.43579e-25
0,1.3,3,3,0,0
0,1.31,3,3,2.22045e-16,3.38275e-26
0,1.32,3,3,1.44329e-15,1.63867e-25
0,1.33,3,3,0,0
0,1.34,3,3,0,0
0,1.35,3,3,1.9984e-15,9.38844e-26
0,1.36,3,3,2.94209e-14,1.02986e-24
0,1.37,3,3,0,0
0,1.38,3,3,2.55351e-15,4.96144e-26
0,1.39,3,3,3.33067e-16,4.82105e-27
0,1.4,3,3,8.88178e-16,9.57697e-27
0,1.41,3,3,0,0
0,1.42,3,3,0,0
0,1.43,3,3,3.33067e-16,1.48416e-27
0,1.44,3,3,0,0
0,1.45,3,3,0,0
0,1.46,3,3,2.10942e-15,3.88279e-27
0,1.47,3,3,2.33147e-15,3.19579e-27
0,1.48,3,3,8.88178e-16,9.06564e-28
0,1.49,3,3,1.22125e-15,9.28176e-28
0,1.5,3,3,4.44089e-16,2.51309e-28
0,1.51,3,3,8.88178e-16,3.7422e-28
0,1.52,3,3,0,0
0,1.53,3,3,0,0
0,1.54,3,3,1.77636e-15,3.08827e-28
0,1.55,3,3,0,0
0,1.56,3,3,1.22125e-15,1.17652e-28
0,1.57,3,3,0,0
0,1.58,3,3,0,0
0,1.59,3,3,0,0
0,1.6,3,3,9.99201e-16,2.95437e-29
0,1.61,3,3,0,0
0,1.62,3,3,2.30926e-14,3.78172e-28
0,1.63,3,3,0,0
0,1.64,3,3,0,0
0,1.65,3,3,0,0
0,1.66,3,3,2.55351e-15,1.28223e-29
0,1.67,3,3,0,0
0,1.68,3,3,9.99201e-16,2.77773e-30
0,1.69,3,3,0,0
0,1.7,3,3,0,0
0,1.71,3,3,0,0
0,1.72,3,3,0,0
0,1.73,3,3,3.33067e-16,2.11023e-31
0,1.74,3,3,8.88178e-16,4.18606e-31
0,1.75,3,3,0,0
0,1.76,3,3,1.11022e-16,2.89526e-32
0,1.77,3,3,0,0
0,1.78,3,3,1.11022e-15,1.60179e-31
0,1.79,3,3,0,0
0,1.8,3,3,4.44089e-16,3.54426e-32
0,1.81,3,3,0,0
0,1.82,3,3,0,0
0,1.83,3,3,0,0
0,1.84,3,3,0,0
0,1.85,3,3,0,0
0,1.86,3,3,0,0
0,1.87,3,3,0,0
0,1.88,3,3,5.55112e-16,4.14341e-33
0,1.89,3,3,2.22045e-16,1.23233e-33
0,1.9,3,3,0,0
0,1.91,3,3,1.26565e-14,3.88313e-32
0,1.92,3,3,3.33067e-16,7.59751e-34
0,1.93,3,3,8.88178e-16,1.50626e-33
0,1.94,3,3,0,0
0,1.95,3,3,0,0
0,1.96,3,3,0.00456621,3.18177e-21
0,1.97,3,3,-nan,-nan
0,1.98,3,3,-nan,-nan
0,1.99,3,3,-nan,-nan
0,0.01,4,-4,0,0
0,0.02,4,-4,0,0
0,0.03,4,-4,0,0
0,0.04,4,-4,0,0
0,0.05,4,-4,0,0
0,0.06,4,-4,3.33067e-16,1.04155e-29
0,0.07,4,-4,6.66134e-16,1.79747e-29
0,0.08,4,-4,7.77156e-16,1.77257e-29
0,0.09,4,-4,5.55112e-16,1.0535e-29
0,0.1,4,-4,2.22045e-16,3.46302e-30
0,0.11,4,-4,0,0
0,0.12,4,-4,5.88418e-15,6.0241e-29
0,0.13,4,-4,0,0
0,0.14,4,-4,0,0
0,0.15,4,-4,1.33227e-15,6.89797e-30
0,0.16,4,-4,1.11022e-16,4.53496e-31
0,0.17,4,-4,0,0
0,0.18,4,-4,0,0
0,0.19,4,-4,0,0
0,0.2,4,-4,0,0
0,0.21,4,-4,2.22045e-16,2.63466e-31
0,0.22,4,-4,0,0
0,0.23,4,-4,2.33147e-15,1.65742e-30
0,0.24,4,-4,0,0
0,0.25,4,-4,2.9976e-15,1.26706e-30
0,0.26,4,-4,1.11022e-15,3.60971e-31
0,0.27,4,-4,6.66134e-16,1.66348e-31
0,0.28,4,-4,0,0
0,0.29,4,-4,0,0
0,0.3,4,-4,0,0
0,0.31,4,-4,0,0
0,0.32,4,-4,0,0
0,0.33,4,-4,0,0
0,0.34,4,-4,0,0
0,0.35,4,-4,3.88578e-15,1.12636e-31
0,0.36,4,-4,6.66134e-16,1.46892e-32
0,0.37,4,-4,0,0
0,0.38,4,-4,0,0
0,0.39,4,-4,4.44089e-16,4.29223e-33
0,0.4,4,-4,0,0
0,0.41,4,-4,0,0
0,0.42,4,-4,5.55112e-16,2.33772e-33
0,0.43,4,-4,2.06501e-14,6.58504e-32
0,0.44,4,-4,0,0
0,0.45,4,-4,0,0
0,0.46,4,-4,0,0
0,0.47,4,-4,7.54952e-15,7.87412e-33
0,0.48,4,-4,0,0
0,0.49,4,-4,2.57572e-14,1.5321e-32
0,0.5,4,-4,0,0
0,0.51,4,-4,1.66533e-15,5.63995e-34
0,0.52,4,-4,0,0
0,0.53,4,-4,3.33067e-16,6.41239e-35
0,0.54,4,-4,0,0
0,0.55,4,-4,2.88658e-15,3.15477e-34
0,0.56,4,-4,0,0
0,0.57,4,-4,5.55112e-16,3.43943e-35
0,0.58,4,-4,4.21885e-15,1.96724e-34
0,0.59,4,-4,0,0
0,0.6,4,-4,0,0
0,0.61,4,-4,0,0
0,0.62,4,-4,0,0
0,0.63,4,-4,0,0
0,0.64,4,-4,2.55351e-15,2.15071e-35
0,0.65,4,-4,6.66134e-16,4.21446e-36
0,0.66,4,-4,0,0
0,0.67,4,-4,0,0
0,0.68,4,-4,1.22125e-15,3.27034e-36
0,0.69,4,-4,2.44249e-15,4.90872e-36
0,0.7,4,-4,0,0
0,0.71,4,-4,1.66533e-15,1.88389e-36
0,0.72,4,-4,0,0
0,0.73,4,-4,0,0
0,0.74,4,-4,0,0
0,0.75,4,-4,0,0
0,0.76,4,-4,4.21885e-15,1.13064e-36
0,0.77,4,-4,3.33067e-16,6.68875e-38
0,0.78,4,-4,1.33227e-15,2.00453e-37
0,0.79,4,-4,0,0
0,0.8,4,-4,0,0
0,0.81,4,-4,0,0
0,0.82,4,-4,2.22045e-16,1.05099e-38
0,0.83,4,-4,1.88738e-15,6.68786e-38
0,0.84,4,-4,0,0
0,0.85,4,-4,0,0
0,0.86,4,-4,5.55112e-16,8.24598e-39
0,0.87,4,-4,0,0
0,0.88,4,-4,0,0
0,0.89,4,-4,0,0
0,0.9,4,-4,3.33067e-16,1.54937e-39
0,0.91,4,-4,1.62093e-14,5.63886e-38
0,0.92,4,-4,0,0
0,0.93,4,-4,1.77636e-15,3.45469e-39
0,0.94,4,-4,2.9976e-15,4.35815e-39
0,0.95,4,-4,0,0
0,0.96,4,-4,1.22125e-15,9.91936e-40
0,0.97,4,-4,0,0
0,0.98,4,-4,2.33147e-15,1.05749e-39
0,0.99,4,-4,1.11022e-16,3.76243e-41
0,1,4,-4,0,0
0,1.01,4,-4,1.59872e-14,3.02362e-39
0,1.02,4,-4,5.55112e-16,7.84183e-41
0,1.03,4,-4,0,0
0,1.04,4,-4,0,0
0,1.05,4,-4,3.33067e-16,1.95962e-41
0,1.06,4,-4,2.55351e-15,1.12176e-40
0,1.07,4,-4,5.10703e-15,1.67499e-40
0,1.08,4,-4,8.43769e-15,2.06591e-40
0,1.09,4,-4,0,0
0,1.1,4,-4,0,0
0,1.11,4,-4,1.22125e-15,1.24338e-41
0,1.12,4,-4,0,0
0,1.13,4,-4,7.66054e-15,4.34336e-41
0,1.14,4,-4,0,0
0,1.15,4,-4,4.44089e-16,1.40173e-42
0,1.16,4,-4,0,0
0,1.17,4,-4,0,0
0,1.18,4,-4,0,0
0,1.19,4,-4,1.11022e-15,1.08511e-42
0,1.2,4,-4,2.33147e-15,1.69954e-42
0,1.21,4,-4,1.44329e-15,7.84627e-43
0,1.22,4,-4,0,0
0,1.23,4,-4,2.54241e-13,7.68571e-41
0,1.24,4,-4,6.77236e-15,1.52651e-42
0,1.25,4,-4,0,0
0,1.26,4,-4,0,0
0,1.27,4,-4,9.99201e-16,9.33272e-44
0,1.28,4,-4,1.11022e-15,7.72995e-44
0,1.29,4,-4,0,0
0,1.3,4,-4,7.10543e-15,2.74852e-43
0,1.31,4,-4,0,0
0,1.32,4,-4,3.33067e-15,7.15616e-44
0,1.33,4,-4,0,0
0,1.34,4,-4,0,0
0,1.35,4,-4,0,0
0,1.36,4,-4,0,0
0,1.37,4,-4,1.34337e-14,6.63e-44
0,1.38,4,-4,6.66134e-16,2.4493e-45
0,1.39,4,-4,0,0
0,1.4,4,-4,0,0
0,1.41,4,-4,0,0
0,1.42,4,-4,3.33067e-16,3.77086e-46
0,1.43,4,-4,0,0
0,1.44,4,-4,0,0
0,1.45,4,-4,1.97176e-13,9.22264e-44
0,1.46,4,-4,9.99201e-16,3.48052e-46
0,1.47,4,-4,0,0
0,1.48,4,-4,0,0
0,1.49,4,-4,7.77156e-16,1.11776e-46
0,1.5,4,-4,0,0
0,1.51,4,-4,6.66134e-16,5.31129e-47
0,1.52,4,-4,0,0
0,1.53,4,-4,1.9984e-15,8.83172e-47
0,1.54,4,-4,4.21885e-15,1.388e-46
0,1.55,4,-4,1.22125e-15,2.99099e-47
0,1.56,4,-4,0,0
0,1.57,4,-4,0,0
0,1.58,4,-4,2.66454e-15,2.69136e-47
0,1.59,4,-4,0,0
0,1.6,4,-4,7.77156e-16,4.34842e-48
0,1.61,4,-4,0,0
0,1.62,4,-4,0,0
0,1.63,4,-4,9.99201e-16,2.3044e-48
0,1.64,4,-4,1.66533e-15,2.85803e-48
0,1.65,4,-4,0,0
0,1.66,4,-4,1.11022e-15,1.05499e-48
0,1.67,4,-4,1.11022e-16,7.84986e-50
0,1.68,4,-4,9.99201e-16,5.25656e-49
0,1.69,4,-4,0,0
0,1.7,4,-4,0,0
0,1.71,4,-4,0,0
0,1.72,4,-4,0,0
0,1.73,4,-4,1.33227e-15,1.59735e-49
0,1.74,4,-4,3.9968e-15,3.56475e-49
0,1.75,4,-4,0,0
0,1.76,4,-4,0,0
0,1.77,4,-4,1.77636e-15,6.52055e-50
0,1.78,4,-4,2.22045e-16,6.06242e-51
0,1.79,4,-4,8.88178e-16,1.80361e-50
0,1.8,4,-4,1.44329e-15,2.17982e-50
