rStar,theta,re,im
36.6958,1.15835,-3.84362e-37,4.25199e-39
36.6958,1.1759,3.92305e-37,-4.41234e-39
36.6958,1.19345,-3.88632e-37,4.43158e-39
36.6958,1.211,3.67185e-37,-4.254e-39
36.6958,1.22856,-3.36942e-37,3.9612e-39
36.6958,1.24611,2.9306e-37,-3.51768e-39
36.6958,1.26366,-2.45818e-37,3.01492e-39
36.6958,1.28121,1.91112e-37,-2.4308e-39
36.6958,1.29876,-1.39795e-37,1.85951e-39
36.6958,1.31631,8.77059e-38,-1.28306e-39
36.6958,1.33386,-4.53801e-38,7.89024e-40
36.6958,1.35141,7.70742e-39,-3.52977e-40
36.6958,1.36896,1.59529e-38,4.65936e-41
36.6958,1.38651,-3.23464e-38,1.69557e-40
36.6958,1.40406,3.37635e-38,-2.44909e-40
36.6958,1.42161,-2.87227e-38,2.36308e-40
36.6958,1.43917,1.0974e-38,-1.11985e-40
36.6958,1.45672,9.74891e-39,-5.94087e-41
36.6958,1.47427,-3.90563e-38,3.00486e-40
36.6958,1.49182,6.70249e-38,-5.41931e-40
36.6958,1.50937,-9.96755e-38,8.0962e-40
36.6958,1.52692,1.27873e-37,-1.0443e-39
36.6958,1.54447,-1.58779e-37,1.28395e-39
36.6958,1.56202,1.8448e-37,-1.48393e-39
36.6958,1.57957,-2.13329e-37,1.69539e-39
36.6958,1.59712,2.38357e-37,-1.88475e-39
36.6958,1.61467,-2.68517e-37,2.11006e-39
36.6958,1.63222,2.97034e-37,-2.33984e-39
36.6958,1.64977,-3.32619e-37,2.62999e-39
36.6958,1.66733,3.67922e-37,-2.942e-39
36.6958,1.68488,-4.10768e-37,3.32284e-39
36.6958,1.70243,4.52821e-37,-3.72197e-39
36.6958,1.71998,-5.00824e-37,4.17574e-39
36.6958,1.73753,5.45495e-37,-4.62168e-39
36.6958,1.75508,-5.92679e-37,5.08808e-39
36.6958,1.77263,6.32469e-37,-5.50356e-39
36.6958,1.79018,-6.70152e-37,5.89248e-39
36.6958,1.80773,6.95556e-37,-6.17778e-39
36.6958,1.82528,-7.13714e-37,6.38328e-39
36.6958,1.84283,7.14487e-37,-6.42851e-39
36.6958,1.86038,-7.02934e-37,6.33974e-39
36.6958,1.87794,6.69294e-37,-6.0358e-39
36.6958,1.89549,-6.19068e-37,5.55009e-39
36.6958,1.91304,5.43453e-37,-4.8064e-39
36.6958,1.93059,-4.49093e-37,3.85364e-39
36.6958,1.94814,3.28994e-37,-2.62986e-39
36.6958,1.96569,-1.91829e-37,1.21073e-39
36.6958,1.98324,3.32868e-38,4.41336e-40
36.6958,2.00079,1.35255e-37,-2.21451e-39
36.6958,2.01834,-3.15035e-37,4.11705e-39
36.6958,2.03589,4.92043e-37,-5.99989e-39
36.6958,2.05344,-6.65013e-37,7.84819e-39
36.6958,2.07099,8.18466e-37,-9.48735e-39
36.6958,2.08854,-9.50304e-37,1.08989e-38
36.6958,2.1061,1.04572e-36,-1.1906e-38
36.6958,2.12365,-1.10415e-36,1.25148e-38
36.6958,2.1412,1.11396e-36,-1.25739e-38
36.6958,2.15875,-1.0784e-36,1.21422e-38
36.6958,2.1763,9.90941e-37,-1.11148e-38
36.6958,2.19385,-8.59986e-37,9.6207e-39
36.6958,2.2114,6.84825e-37,-7.6079e-39
36.6958,2.22895,-4.78822e-37,5.27683e-39
36.6958,2.2465,2.46388e-37,-2.61571e-39
36.6958,2.26405,-3.95916e-39,-1.15713e-40
36.6958,2.2816,-2.39926e-37,2.9232e-39
36.6958,2.29915,4.72747e-37,-5.48715e-39
36.6958,2.31671,-6.56924e-37,7.94463e-39
36.6958,2.33426,1.09021e-36,-9.337e-39
36.6958,2.35181,-3.60965e-36,1.63198e-38
36.6958,2.36936,2.50826e-35,-6.2057e-38
36.6958,2.38691,-1.31459e-34,4.69753e-37
36.6958,2.40446,6.48609e-34,-2.41232e-36
36.6958,2.42201,-2.47212e-33,1.1921e-35
36.6958,2.43956,9.25012e-33,-4.42631e-35
36.6958,2.45711,-2.76038e-32,1.66228e-34
36.6958,2.47466,8.82614e-32,-4.80517e-34
36.6958,2.49221,-2.08824e-31,1.56259e-33
36.6958,2.50976,6.46727e-31,-3.4954e-33
36.6958,2.52731,-1.06165e-30,1.14654e-32
36.6958,2.54487,4.28234e-30,-1.6069e-32
36.6958,2.56242,-1.5314e-30,7.91878e-32
36.6958,2.57997,3.36292e-29,7.14257e-33
36.6958,2.59752,5.72604e-29,6.84854e-31
36.6958,2.61507,3.86813e-28,1.49366e-30
36.6958,2.63262,1.29518e-27,8.556e-30
36.6958,2.65017,5.78124e-27,3.04026e-29
36.6958,2.66772,2.27191e-26,1.31813e-28
36.6958,2.68527,9.40288e-26,5.24159e-28
36.6958,2.70282,3.81072e-25,2.15824e-27
36.6958,2.72037,1.55668e-24,8.76315e-27
36.6958,2.73792,6.33896e-24,3.57646e-26
36.6958,2.75548,2.58371e-23,1.45656e-25
36.6958,2.77303,1.0525e-22,5.93513e-25
36.6958,2.79058,4.28714e-22,2.41732e-24
36.6958,2.80813,1.74578e-21,9.84397e-24
36.6958,2.82568,7.10718e-21,4.0075e-23
36.6958,2.84323,2.89241e-20,1.63094e-22
36.6958,2.86078,1.17667e-19,6.63486e-22
36.6958,2.87833,4.78465e-19,2.69791e-21
36.6958,2.89588,1.94448e-18,1.09643e-20
36.6958,2.91343,7.89695e-18,4.45283e-20
36.6958,2.93098,3.20442e-17,1.80687e-19
36.6958,2.94853,1.2989e-16,7.32409e-19
36.6958,2.96608,5.25788e-16,2.96475e-18
36.6958,2.98364,2.12453e-15,1.19795e-17
36.6958,3.00119,8.56362e-15,4.82874e-17
36.6958,3.01874,3.4401e-14,1.93976e-16
36.6958,3.03629,1.37505e-13,7.75347e-16
36.6958,3.05384,5.45402e-13,3.07534e-15
36.6958,3.07139,2.13556e-12,1.20417e-14
36.6958,3.08894,8.16279e-12,4.60273e-14
36.6958,3.10649,2.95626e-11,1.66694e-13
36.6958,3.12404,9.02127e-11,5.0868e-13
36.6958,3.14159,2.46243e-121,0
39.2013,0,0,0
39.2013,0.0175508,0.000288338,1.62214e-06
39.2013,0.0351016,9.44881e-05,5.31573e-07
39.2013,0.0526524,2.60899e-05,1.46777e-07
39.2013,0.0702032,6.82569e-06,3.84001e-08
39.2013,0.087754,1.74321e-06,9.80701e-09
39.2013,0.105305,4.39494e-07,2.47252e-09
39.2013,0.122856,1.09952e-07,6.18573e-10
39.2013,0.140406,2.7371e-08,1.53985e-10
39.2013,0.157957,6.79042e-09,3.82017e-11
39.2013,0.175508,1.68052e-09,9.45433e-12
39.2013,0.193059,4.15156e-10,2.33559e-12
39.2013,0.21061,1.0242e-10,5.76195e-13
39.2013,0.22816,2.52402e-11,1.41997e-13
39.2013,0.245711,6.21493e-12,3.49641e-14
39.2013,0.263262,1.52927e-12,8.6034e-15
39.2013,0.280813,3.76088e-13,2.1158e-15
39.2013,0.298364,9.24473e-14,5.20092e-16
39.2013,0.315914,2.27159e-14,1.27796e-16
39.2013,0.333465,5.5799e-15,3.13914e-17
39.2013,0.351016,1.37024e-15,7.70883e-18
39.2013,0.368567,3.36414e-16,1.89253e-18
39.2013,0.386118,8.25708e-17,4.64586e-19
39.2013,0.403668,2.02675e-17,1.13981e-19
39.2013,0.421219,4.97071e-18,2.79923e-20
39.2013,0.43877,1.22116e-18,6.85134e-21
39.2013,0.456321,2.9848e-19,1.69125e-21
39.2013,0.473872,7.39023e-20,4.08233e-22
39.2013,0.491422,1.76984e-20,1.04111e-22
39.2013,0.508973,4.59513e-21,2.32058e-23
39.2013,0.526524,9.79907e-22,6.99705e-24
39.2013,0.544075,3.21867e-22,1.00989e-24
39.2013,0.561626,3.53196e-23,6.13444e-25
39.2013,0.579176,3.10176e-23,-3.11291e-26
39.2013,0.596727,-3.3746e-24,7.83426e-26
39.2013,0.614278,4.31927e-24,-1.9529e-26
39.2013,0.631829,-1.23646e-24,1.17455e-26
39.2013,0.649379,6.66755e-25,-3.77326e-27
39.2013,0.66693,-2.22897e-25,1.5833e-27
39.2013,0.684481,8.95577e-26,-4.91388e-28
39.2013,0.702032,-2.80908e-26,1.63597e-28
39.2013,0.719583,9.10681e-27,-4.33371e-29
39.2013,0.737133,-2.41412e-27,1.12905e-29
39.2013,0.754684,6.14447e-28,-2.25425e-30
39.2013,0.772235,-1.22439e-28,4.16025e-31
39.2013,0.789786,2.20477e-29,-4.73778e-32
