rStar,theta,re,im
0,2.35181,3.35674e-21,0
0,2.36936,3.29783e-21,0
0,2.38691,3.2379e-21,0
0,2.40446,3.17697e-21,0
0,2.42201,3.11507e-21,0
0,2.43956,3.05221e-21,0
0,2.45711,2.9884e-21,0
0,2.47466,2.92368e-21,0
0,2.49221,2.85805e-21,0
0,2.50976,2.79155e-21,0
0,2.52731,2.72418e-21,0
0,2.54487,2.65598e-21,0
0,2.56242,2.58695e-21,0
0,2.57997,2.51713e-21,0
0,2.59752,2.44654e-21,0
0,2.61507,2.37519e-21,0
0,2.63262,2.30311e-21,0
0,2.65017,2.23032e-21,0
0,2.66772,2.15685e-21,0
0,2.68527,2.08271e-21,0
0,2.70282,2.00792e-21,0
0,2.72037,1.93252e-21,0
0,2.73792,1.85653e-21,0
0,2.75548,1.77996e-21,0
0,2.77303,1.70284e-21,0
0,2.79058,1.6252e-21,0
0,2.80813,1.54706e-21,0
0,2.82568,1.46844e-21,0
0,2.84323,1.38937e-21,0
0,2.86078,1.30987e-21,0
0,2.87833,1.22997e-21,0
0,2.89588,1.14969e-21,0
0,2.91343,1.06906e-21,0
0,2.93098,9.88094e-22,0
0,2.94853,9.06826e-22,0
0,2.96608,8.25279e-22,0
0,2.98364,7.43477e-22,0
0,3.00119,6.61446e-22,0
0,3.01874,5.79212e-22,0
0,3.03629,4.96799e-22,0
0,3.05384,4.14233e-22,0
0,3.07139,3.3154e-22,0
0,3.08894,2.48744e-22,0
0,3.10649,1.65872e-22,0
0,3.12404,8.29488e-23,0
0,3.14159,5.78824e-37,0
-2.35375,0,0,0
-2.35375,0.0175508,1.01797e-20,-2.28222e-24
-2.35375,0.0351016,7.55318e-21,-4.56374e-24
-2.35375,0.0526524,7.77133e-21,-6.84385e-24
-2.35375,0.0702032,8.6994e-21,-9.12186e-24
-2.35375,0.087754,9.91003e-21,-1.13971e-23
-2.35375,0.105305,1.12604e-20,-1.36687e-23
-2.35375,0.122856,1.26891e-20,-1.59362e-23
-2.35375,0.140406,1.4165e-20,-1.81988e-23
-2.35375,0.157957,1.56708e-20,-2.04557e-23
-2.35375,0.175508,1.71958e-20,-2.27064e-23
-2.35375,0.193059,1.8733e-20,-2.49501e-23
-2.35375,0.21061,2.02776e-20,-2.7186e-23
-2.35375,0.22816,2.18261e-20,-2.94136e-23
-2.35375,0.245711,2.33759e-20,-3.16322e-23
-2.35375,0.263262,2.4925e-20,-3.3841e-23
-2.35375,0.280813,2.64717e-20,-3.60394e-23
-2.35375,0.298364,2.80145e-20,-3.82267e-23
-2.35375,0.315914,2.95524e-20,-4.04022e-23
-2.35375,0.333465,3.10842e-20,-4.25652e-23
-2.35375,0.351016,3.26092e-20,-4.47152e-23
-2.35375,0.368567,3.41263e-20,-4.68513e-23
-2.35375,0.386118,3.56349e-20,-4.89731e-23
-2.35375,0.403668,3.71343e-20,-5.10797e-23
-2.35375,0.421219,3.86237e-20,-5.31707e-23
-2.35375,0.43877,4.01027e-20,-5.52452e-23
-2.35375,0.456321,4.15704e-20,-5.73027e-23
-2.35375,0.473872,4.30265e-20,-5.93426e-23
-2.35375,0.491422,4.44702e-20,-6.13642e-23
-2.35375,0.508973,4.59012e-20,-6.33669e-23
-2.35375,0.526524,4.73188e-20,-6.53501e-23
-2.35375,0.544075,4.87225e-20,-6.73131e-23
-2.35375,0.561626,5.0112e-20,-6.92555e-23
-2.35375,0.579176,5.14865e-20,-7.11764e-23
-2.35375,0.596727,5.28458e-20,-7.30755e-23
-2.35375,0.614278,5.41894e-20,-7.49521e-23
-2.35375,0.631829,5.55167e-20,-7.68055e-23
-2.35375,0.649379,5.68274e-20,-7.86353e-23
-2.35375,0.66693,5.8121e-20,-8.04409e-23
-2.35375,0.684481,5.93971e-20,-8.22217e-23
-2.35375,0.702032,6.06552e-20,-8.39772e-23
-2.35375,0.719583,6.1895e-20,-8.57068e-23
-2.35375,0.737133,6.31161e-20,-8.741e-23
-2.35375,0.754684,6.4318e-20,-8.90863e-23
-2.35375,0.772235,6.55004e-20,-9.07352e-23
-2.35375,0.789786,6.66629e-20,-9.23561e-23
-2.35375,0.807337,6.78051e-20,-9.39485e-23
-2.35375,0.824887,6.89267e-20,-9.5512e-23
-2.35375,0.842438,7.00273e-20,-9.70461e-23
-2.35375,0.859989,7.11065e-20,-9.85503e-23
-2.35375,0.87754,7.21641e-20,-1.00024e-22
-2.35375,0.895091,7.31996e-20,-1.01467e-22
-2.35375,0.912641,7.42128e-20,-1.02879e-22
-2.35375,0.930192,7.52033e-20,-1.04259e-22
-2.35375,0.947743,7.61708e-20,-1.05607e-22
-2.35375,0.965294,7.7115e-20,-1.06923e-22
-2.35375,0.982845,7.80356e-20,-1.08205e-22
-2.35375,1.0004,7.89324e-20,-1.09454e-22
-2.35375,1.01795,7.9805e-20,-1.1067e-22
-2.35375,1.0355,8.06532e-20,-1.11851e-22
-2.35375,1.05305,8.14766e-20,-1.12998e-22
-2.35375,1.0706,8.22752e-20,-1.1411e-22
-2.35375,1.08815,8.30485e-20,-1.15187e-22
-2.35375,1.1057,8.37963e-20,-1.16229e-22
-2.35375,1.12325,8.45185e-20,-1.17234e-22
-2.35375,1.1408,8.52148e-20,-1.18204e-22
-2.35375,1.15835,8.58849e-20,-1.19137e-22
-2.35375,1.1759,8.65287e-20,-1.20034e-22
-2.35375,1.19345,8.7146e-20,-1.20893e-22
-2.35375,1.211,8.77366e-20,-1.21715e-22
-2.35375,1.22856,8.83002e-20,-1.225e-22
-2.35375,1.24611,8.88367e-20,-1.23247e-22
-2.35375,1.26366,8.9346e-20,-1.23956e-22
-2.35375,1.28121,8.98279e-20,-1.24627e-22
-2.35375,1.29876,9.02822e-20,-1.2526e-22
-2.35375,1.31631,9.07088e-20,-1.25854e-22
-2.35375,1.33386,9.11076e-20,-1.26409e-22
-2.35375,1.35141,9.14784e-20,-1.26925e-22
-2.35375,1.36896,9.18211e-20,-1.27402e-22
-2.35375,1.38651,9.21357e-20,-1.2784e-22
-2.35375,1.40406,9.2422e-20,-1.28239e-22
-2.35375,1.42161,9.26798e-20,-1.28598e-22
-2.35375,1.43917,9.29093e-20,-1.28917e-22
-2.35375,1.45672,9.31102e-20,-1.29197e-22
-2.35375,1.47427,9.32825e-20,-1.29436e-22
-2.35375,1.49182,9.34262e-20,-1.29637e-22
-2.35375,1.50937,9.35412e-20,-1.29797e-22
-2.35375,1.52692,9.36275e-20,-1.29917e-22
-2.35375,1.54447,9.3685e-20,-1.29997e-22
-2.35375,1.56202,9.37138e-20,-1.30037e-22
-2.35375,1.57957,9.37138e-20,-1.30037e-22
-2.35375,1.59712,9.3685e-20,-1.29997e-22
-2.35375,1.61467,9.36275e-20,-1.29917e-22
-2.35375,1.63222,9.35412e-20,-1.29797e-22
-2.35375,1.64977,9.34262e-20,-1.29637e-22
-2.35375,1.66733,9.32825e-20,-1.29436e-22
-2.35375,1.68488,9.31102e-20,-1.29197e-22
-2.35375,1.70243,9.29093e-20,-1.28917e-22
-2.35375,1.71998,9.26798e-20,-1.28598e-22
-2.35375,1.73753,9.2422e-20,-1.28239e-22
-2.35375,1.75508,9.21357e-20,-1.2784e-22
-2.35375,1.77263,9.18211e-20,-1.27402e-22
-2.35375,1.79018,9.14784e-20,-1.26925e-22
-2.35375,1.80773,9.11076e-20,-1.26409e-22
-2.35375,1.82528,9.07088e-20,-1.25854e-22
-2.35375,1.84283,9.02822e-20,-1.2526e-22
-2.35375,1.86038,8.98279e-20,-1.24627e-22
-2.35375,1.87794,8.9346e-20,-1.23956e-22
-2.35375,1.89549,8.88367e-20,-1.23247e-22
-2.35375,1.91304,8.83002e-20,-1.225e-22
-2.35375,1.93059,8.77366e-20,-1.21715e-22
-2.35375,1.94814,8.7146e-20,-1.20893e-22
-2.35375,1.96569,8.65287e-20,-1.20034e-22
-2.35375,1.98324,8.58849e-20,-1.19137e-22
-2.35375,2.00079,8.52148e-20,-1.18204e-22
-2.35375,2.01834,8.45185e-20,-1.17234e-22
-2.35375,2.03589,8.37963e-20,-1.16229e-22
-2.35375,2.05344,8.30485e-20,-1.15187e-22
-2.35375,2.07099,8.22752e-20,-1.1411e-22
-2.35375,2.08854,8.14766e-20,-1.12998e-22
-2.35375,2.1061,8.06532e-20,-1.11851e-22
-2.35375,2.12365,7.9805e-20,-1.1067e-22
-2.35375,2.1412,7.89324e-20,-1.09454e-22
-2.35375,2.15875,7.80356e-20,-1.08205e-22
-2.35375,2.1763,7.7115e-20,-1.06923e-22
-2.35375,2.19385,7.61708e-20,-1.05607e-22
-2.35375,2.2114,7.52033e-20,-1.04259e-22
-2.35375,2.22895,7.42128e-20,-1.02879e-22
-2.35375,2.2465,7.31996e-20,-1.01467e-22
-2.35375,2.26405,7.21641e-20,-1.00024e-22
-2.35375,2.2816,7.11065e-20,-9.85503e-23
-2.35375,2.29915,7.00273e-20,-9.70461e-23
-2.35375,2.31671,6.89267e-20,-9.5512e-23
-2.35375,2.33426,6.78051e-20,-9.39485e-23
-2.35375,2.35181,6.66629e-20,-9.23561e-23
-2.35375,2.36936,6.55004e-20,-9.07352e-23
-2.35375,2.38691,6.4318e-20,-8.90863e-23
-2.35375,2.40446,6.31161e-20,-8.741e-23
-2.35375,2.42201,6.1895e-20,-8.57068e-23
-2.35375,2.43956,6.06552e-20,-8.39772e-23
-2.35375,2.45711,5.93971e-20,-8.22217e-23
-2.35375,2.47466,5.8121e-20,-8.04409e-23
-2.35375,2.49221,5.68274e-20,-7.86353e-23
-2.35375,2.50976,5.55167e-20,-7.68055e-23
-2.35375,2.52731,5.41894e-20,-7.49521e-23
-2.35375,2.54487,5.28458e-20,-7.30755e-23
-2.35375,2.56242,5.14865e-20,-7.11764e-23
-2.35375,2.57997,5.0112e-20,-6.92555e-23
-2.35375,2.59752,4.87225e-20,-6.73131e-23
-2.35375,2.61507,4.73188e-20,-6.53501e-23
-2.35375,2.63262,4.59012e-20,-6.33669e-23
-2.35375,2.65017,4.44702e-20,-6.13642e-23
-2.35375,2.66772,4.30265e-20,-5.93426e-23
-2.35375,2.68527,4.15704e-20,-5.73027e-23
-2.35375,2.70282,4.01027e-20,-5.52452e-23
-2.35375,2.72037,3.86237e-20,-5.31707e-23
-2.35375,2.73792,3.71343e-20,-5.10797e-23
-2.35375,2.75548,3.56349e-20,-4.89731e-23
-2.35375,2.77303,3.41263e-20,-4.68513e-23
-2.35375,2.79058,3.26092e-20,-4.47152e-23
-2.35375,2.80813,3.10842e-20,-4.25652e-23
-2.35375,2.82568,2.95524e-20,-4.04022e-23
-2.35375,2.84323,2.80145e-20,-3.82267e-23
-2.35375,2.86078,2.64717e-20,-3.60394e-23
-2.35375,2.87833,2.4925e-20,-3.3841e-23
-2.35375,2.89588,2.33759e-20,-3.16322e-23
-2.35375,2.91343,2.18261e-20,-2.94136e-23
-2.35375,2.93098,2.02776e-20,-2.7186e-23
-2.35375,2.94853,1.8733e-20,-2.49501e-23
-2.35375,2.96608,1.71958e-20,-2.27064e-23
-2.35375,2.98364,1.56708e-20,-2.04557e-23
-2.35375,3.00119,1.4165e-20,-1.81988e-23
-2.35375,3.01874,1.26891e-20,-1.59362e-23
-2.35375,3.03629,1.12604e-20,-1.36687e-23
-2.35375,3.05384,9.91003e-21,-1.13971e-23
-2.35375,3.07139,8.6994e-21,-9.12186e-24
-2.35375,3.08894,7.77133e-21,-6.84385e-24
-2.35375,3.10649,7.55318e-21,-4.56374e-24
-2.35375,3.12404,1.01797e-20,-2.28222e-24
-2.35375,3.14159,1.14684e-35,0
36.6958,0,0,0
36.6958,0.0175508,1.57935e-19,7.38701e-22
36.6958,0.0351016,1.17177e-19,1.47717e-21
36.6958,0.0526524,1.20556e-19,2.21519e-21
36.6958,0.0702032,1.34949e-19,2.95253e-21
36.6958,0.087754,1.53726e-19,3.68896e-21
36.6958,0.105305,1.74672e-19,4.42425e-21
36.6958,0.122856,1.96832e-19,5.15817e-21
36.6958,0.140406,2.19726e-19,5.89051e-21
36.6958,0.157957,2.43082e-19,6.62104e-21
36.6958,0.175508,2.66737e-19,7.34952e-21
36.6958,0.193059,2.90581e-19,8.07574e-21
36.6958,0.21061,3.1454e-19,8.79948e-21
36.6958,0.22816,3.38559e-19,9.5205e-21
36.6958,0.245711,3.62599e-19,1.02386e-20
36.6958,0.263262,3.86628e-19,1.09535e-20
36.6958,0.280813,4.10619e-19,1.16651e-20
36.6958,0.298364,4.34551e-19,1.23731e-20
36.6958,0.315914,4.58405e-19,1.30772e-20
36.6958,0.333465,4.82167e-19,1.37774e-20
36.6958,0.351016,5.0582e-19,1.44732e-20
36.6958,0.368567,5.29354e-19,1.51647e-20
36.6958,0.386118,5.52755e-19,1.58514e-20
36.6958,0.403668,5.76012e-19,1.65333e-20
36.6958,0.421219,5.99116e-19,1.72101e-20
36.6958,0.43877,6.22056e-19,1.78816e-20
36.6958,0.456321,6.44823e-19,1.85475e-20
36.6958,0.473872,6.67409e-19,1.92078e-20
36.6958,0.491422,6.89804e-19,1.98621e-20
36.6958,0.508973,7.12e-19,2.05104e-20
36.6958,0.526524,7.33989e-19,2.11523e-20
36.6958,0.544075,7.55764e-19,2.17877e-20
36.6958,0.561626,7.77315e-19,2.24164e-20
36.6958,0.579176,7.98638e-19,2.30381e-20
36.6958,0.596727,8.19722e-19,2.36528e-20
36.6958,0.614278,8.40563e-19,2.42602e-20
36.6958,0.631829,8.61152e-19,2.48601e-20
36.6958,0.649379,8.81482e-19,2.54524e-20
36.6958,0.66693,9.01548e-19,2.60368e-20
36.6958,0.684481,9.21342e-19,2.66132e-20
36.6958,0.702032,9.40858e-19,2.71814e-20
36.6958,0.719583,9.60089e-19,2.77413e-20
36.6958,0.737133,9.7903e-19,2.82926e-20
36.6958,0.754684,9.97673e-19,2.88351e-20
36.6958,0.772235,1.01601e-18,2.93688e-20
36.6958,0.789786,1.03405e-18,2.98935e-20
36.6958,0.807337,1.05176e-18,3.04089e-20
36.6958,0.824887,1.06916e-18,3.0915e-20
36.6958,0.842438,1.08623e-18,3.14115e-20
36.6958,0.859989,1.10297e-18,3.18984e-20
36.6958,0.87754,1.11938e-18,3.23755e-20
36.6958,0.895091,1.13544e-18,3.28425e-20
36.6958,0.912641,1.15116e-18,3.32995e-20
36.6958,0.930192,1.16652e-18,3.37462e-20
36.6958,0.947743,1.18153e-18,3.41825e-20
36.6958,0.965294,1.19617e-18,3.46083e-20
36.6958,0.982845,1.21046e-18,3.50234e-20
36.6958,1.0004,1.22437e-18,3.54277e-20
36.6958,1.01795,1.2379e-18,3.58212e-20
36.6958,1.0355,1.25106e-18,3.62036e-20
36.6958,1.05305,1.26383e-18,3.65748e-20
36.6958,1.0706,1.27622e-18,3.69348e-20
36.6958,1.08815,1.28821e-18,3.72834e-20
36.6958,1.1057,1.29981e-18,3.76205e-20
36.6958,1.12325,1.31101e-18,3.7946e-20
36.6958,1.1408,1.32181e-18,3.82598e-20
36.6958,1.15835,1.33221e-18,3.85619e-20
36.6958,1.1759,1.3422e-18,3.8852e-20
36.6958,1.19345,1.35177e-18,3.91302e-20
36.6958,1.211,1.36093e-18,3.93964e-20
36.6958,1.22856,1.36967e-18,3.96504e-20
36.6958,1.24611,1.378e-18,3.98922e-20
36.6958,1.26366,1.3859e-18,4.01217e-20
36.6958,1.28121,1.39337e-18,4.03389e-20
36.6958,1.29876,1.40042e-18,4.05436e-20
36.6958,1.31631,1.40704e-18,4.07358e-20
36.6958,1.33386,1.41322e-18,4.09155e-20
36.6958,1.35141,1.41897e-18,4.10826e-20
36.6958,1.36896,1.42429e-18,4.1237e-20
36.6958,1.38651,1.42917e-18,4.13788e-20
36.6958,1.40406,1.43361e-18,4.15078e-20
36.6958,1.42161,1.43761e-18,4.1624e-20
36.6958,1.43917,1.44117e-18,4.17274e-20
36.6958,1.45672,1.44428e-18,4.18179e-20
36.6958,1.47427,1.44696e-18,4.18955e-20
36.6958,1.49182,1.44919e-18,4.19603e-20
36.6958,1.50937,1.45097e-18,4.20121e-20
36.6958,1.52692,1.45231e-18,4.2051e-20
36.6958,1.54447,1.4532e-18,4.20769e-20
36.6958,1.56202,1.45365e-18,4.20899e-20
36.6958,1.57957,1.45365e-18,4.20899e-20
36.6958,1.59712,1.4532e-18,4.20769e-20
36.6958,1.61467,1.45231e-18,4.2051e-20
36.6958,1.63222,1.45097e-18,4.20121e-20
36.6958,1.64977,1.44919e-18,4.19603e-20
36.6958,1.66733,1.44696e-18,4.18955e-20
36.6958,1.68488,1.44428e-18,4.18179e-20
36.6958,1.70243,1.44117e-18,4.17274e-20
36.6958,1.71998,1.43761e-18,4.1624e-20
36.6958,1.73753,1.43361e-18,4.15078e-20
36.6958,1.75508,1.42917e-18,4.13788e-20
36.6958,1.77263,1.42429e-18,4.1237e-20
36.6958,1.79018,1.41897e-18,4.10826e-20
36.6958,1.80773,1.41322e-18,4.09155e-20
36.6958,1.82528,1.40704e-18,4.07358e-20
36.6958,1.84283,1.40042e-18,4.05436e-20
36.6958,1.86038,1.39337e-18,4.03389e-20
36.6958,1.87794,1.3859e-18,4.01217e-20
36.6958,1.89549,1.378e-18,3.98922e-20
36.6958,1.91304,1.36967e-18,3.96504e-20
36.6958,1.93059,1.36093e-18,3.93964e-20
36.6958,1.94814,1.35177e-18,3.91302e-20
36.6958,1.96569,1.3422e-18,3.8852e-20
36.6958,1.98324,1.33221e-18,3.85619e-20
36.6958,2.00079,1.32181e-18,3.82598e-20
36.6958,2.01834,1.31101e-18,3.7946e-20
36.6958,2.03589,1.29981e-18,3.76205e-20
36.6958,2.05344,1.28821e-18,3.72834e-20
36.6958,2.07099,1.27622e-18,3.69348e-20
36.6958,2.08854,1.26383e-18,3.65748e-20
36.6958,2.1061,1.25106e-18,3.62036e-20
36.6958,2.12365,1.2379e-18,3.58212e-20
36.6958,2.1412,1.22437e-18,3.54277e-20
36.6958,2.15875,1.21046e-18,3.50234e-20
36.6958,2.1763,1.19617e-18,3.46083e-20
36.6958,2.19385,1.18153e-18,3.41825e-20
36.6958,2.2114,1.16652e-18,3.37462e-20
36.6958,2.22895,1.15116e-18,3.32995e-20
36.6958,2.2465,1.13544e-18,3.28425e-20
36.6958,2.26405,1.11938e-18,3.23755e-20
36.6958,2.2816,1.10297e-18,3.18984e-20
36.6958,2.29915,1.08623e-18,3.14115e-20
36.6958,2.31671,1.06916e-18,3.0915e-20
36.6958,2.33426,1.05176e-18,3.04089e-20
36.6958,2.35181,1.03405e-18,2.98935e-20
36.6958,2.36936,1.01601e-18,2.93688e-20
36.6958,2.38691,9.97673e-19,2.88351e-20
36.6958,2.40446,9.7903e-19,2.82926e-20
36.6958,2.42201,9.60089e-19,2.77413e-20
36.6958,2.43956,9.40858e-19,2.71814e-20
36.6958,2.45711,9.21342e-19,2.66132e-20
36.6958,2.47466,9.01548e-19,2.60368e-20
36.6958,2.49221,8.81482e-19,2.54524e-20
36.6958,2.50976,8.61152e-19,2.48601e-20
36.6958,2.52731,8.40563e-19,2.42602e-20
36.6958,2.54487,8.19722e-19,2.36528e-20
36.6958,2.56242,7.98638e-19,2.30381e-20
36.6958,2.57997,7.77315e-19,2.24164e-20
36.6958,2.59752,7.55764e-19,2.17877e-20
36.6958,2.61507,7.33989e-19,2.11523e-20
36.6958,2.63262,7.12e-19,2.05104e-20
36.6958,2.65017,6.89804e-19,1.98621e-20
36.6958,2.66772,6.67409e-19,1.92078e-20
36.6958,2.68527,6.44823e-19,1.85475e-20
36.6958,2.70282,6.22056e-19,1.78816e-20
36.6958,2.72037,5.99116e-19,1.72101e-20
36.6958,2.73792,5.76012e-19,1.65333e-20
36.6958,2.75548,5.52755e-19,1.58514e-20
36.6958,2.77303,5.29354e-19,1.51647e-20
36.6958,2.79058,5.0582e-19,1.44732e-20
36.6958,2.80813,4.82167e-19,1.37774e-20
36.6958,2.82568,4.58405e-19,1.30772e-20
36.6958,2.84323,4.34551e-19,1.23731e-20
36.6958,2.86078,4.10619e-19,1.16651e-20
36.6958,2.87833,3.86628e-19,1.09535e-20
36.6958,2.89588,3.62599e-19,1.02386e-20
36.6958,2.91343,3.38559e-19,9.5205e-21
36.6958,2.93098,3.1454e-19,8.79948e-21
36.6958,2.94853,2.90581e-19,8.07574e-21
36.6958,2.96608,2.66737e-19,7.34952e-21
36.6958,2.98364,2.43082e-19,6.62104e-21
36.6958,3.00119,2.19726e-19,5.89051e-21
36.6958,3.01874,1.96832e-19,5.15817e-21
36.6958,3.03629,1.74672e-19,4.42425e-21
36.6958,3.05384,1.53726e-19,3.68896e-21
36.6958,3.07139,1.34949e-19,2.95253e-21
36.6958,3.08894,1.20556e-19,2.21519e-21
36.6958,3.10649,1.17177e-19,1.47717e-21
36.6958,3.12404,1.57935e-19,7.38701e-22
36.6958,3.14159,1.77935e-34,0
39.2013,0,0,0
39.2013,0.0175508,1.91876e-18,6.13936e-22
39.2013,0.0351016,1.42352e-18,1.22768e-21
39.2013,0.0526524,1.46451e-18,1.84105e-21
39.2013,0.0702032,1.63932e-18,2.45385e-21
39.2013,0.087754,1.86739e-18,3.0659e-21
39.2013,0.105305,2.12181e-18,3.677e-21
39.2013,0.122856,2.39098e-18,4.28697e-21
39.2013,0.140406,2.66907e-18,4.89562e-21
39.2013,0.157957,2.95278e-18,5.50276e-21
39.2013,0.175508,3.24011e-18,6.1082e-21
39.2013,0.193059,3.52974e-18,6.71177e-21
39.2013,0.21061,3.82077e-18,7.31326e-21
39.2013,0.22816,4.11254e-18,7.91251e-21
39.2013,0.245711,4.40455e-18,8.50931e-21
39.2013,0.263262,4.69643e-18,9.1035e-21
39.2013,0.280813,4.98784e-18,9.69488e-21
39.2013,0.298364,5.27855e-18,1.02833e-20
39.2013,0.315914,5.56831e-18,1.08685e-20
39.2013,0.333465,5.85694e-18,1.14504e-20
39.2013,0.351016,6.14426e-18,1.20287e-20
39.2013,0.368567,6.43012e-18,1.26034e-20
39.2013,0.386118,6.71438e-18,1.31741e-20
39.2013,0.403668,6.99689e-18,1.37409e-20
39.2013,0.421219,7.27753e-18,1.43033e-20
39.2013,0.43877,7.55619e-18,1.48614e-20
39.2013,0.456321,7.83274e-18,1.54149e-20
39.2013,0.473872,8.10709e-18,1.59636e-20
39.2013,0.491422,8.37912e-18,1.65075e-20
39.2013,0.508973,8.64874e-18,1.70462e-20
39.2013,0.526524,8.91585e-18,1.75797e-20
39.2013,0.544075,9.18034e-18,1.81078e-20
39.2013,0.561626,9.44214e-18,1.86303e-20
39.2013,0.579176,9.70114e-18,1.9147e-20
39.2013,0.596727,9.95726e-18,1.96579e-20
39.2013,0.614278,1.02104e-17,2.01627e-20
39.2013,0.631829,1.04605e-17,2.06613e-20
39.2013,0.649379,1.07075e-17,2.11535e-20
39.2013,0.66693,1.09512e-17,2.16392e-20
39.2013,0.684481,1.11916e-17,2.21183e-20
39.2013,0.702032,1.14287e-17,2.25905e-20
39.2013,0.719583,1.16623e-17,2.30558e-20
39.2013,0.737133,1.18924e-17,2.3514e-20
39.2013,0.754684,1.21188e-17,2.39649e-20
39.2013,0.772235,1.23416e-17,2.44085e-20
39.2013,0.789786,1.25607e-17,2.48445e-20
39.2013,0.807337,1.27759e-17,2.52729e-20
39.2013,0.824887,1.29872e-17,2.56935e-20
