rStar,theta,re,im
0,2.35181,0,0
0,2.36936,0,0
0,2.38691,0,0
0,2.40446,0,0
0,2.42201,0,0
0,2.43956,0,0
0,2.45711,0,0
0,2.47466,0,0
0,2.49221,0,0
0,2.50976,0,0
0,2.52731,0,0
0,2.54487,0,0
0,2.56242,0,0
0,2.57997,0,0
0,2.59752,0,0
0,2.61507,0,0
0,2.63262,0,0
0,2.65017,0,0
0,2.66772,0,0
0,2.68527,0,0
0,2.70282,0,0
0,2.72037,0,0
0,2.73792,0,0
0,2.75548,0,0
0,2.77303,0,0
0,2.79058,0,0
0,2.80813,0,0
0,2.82568,0,0
0,2.84323,0,0
0,2.86078,0,0
0,2.87833,0,0
0,2.89588,0,0
0,2.91343,0,0
0,2.93098,0,0
0,2.94853,0,0
0,2.96608,0,0
0,2.98364,0,0
0,3.00119,0,0
0,3.01874,0,0
0,3.03629,0,0
0,3.05384,0,0
0,3.07139,0,0
0,3.08894,0,0
0,3.10649,0,0
0,3.12404,0,0
0,3.14159,0,0
-2.35375,0,0,0
-2.35375,0.0175508,8.07433e+83,1.59321e+82
-2.35375,0.0351016,2.64595e+83,5.22095e+81
-2.35375,0.0526524,7.30596e+82,1.4416e+81
-2.35375,0.0702032,1.9114e+82,3.77154e+80
-2.35375,0.087754,4.88152e+81,9.63214e+79
-2.35375,0.105305,1.23072e+81,2.42843e+79
-2.35375,0.122856,3.079e+80,6.07543e+78
-2.35375,0.140406,7.66472e+79,1.51239e+78
-2.35375,0.157957,1.90152e+79,3.75205e+77
-2.35375,0.175508,4.70597e+78,9.28575e+76
-2.35375,0.193059,1.16256e+78,2.29395e+76
-2.35375,0.21061,2.86806e+77,5.65921e+75
-2.35375,0.22816,7.06802e+76,1.39465e+75
-2.35375,0.245711,1.74037e+76,3.43407e+74
-2.35375,0.263262,4.28241e+75,8.44999e+73
-2.35375,0.280813,1.05316e+75,2.07808e+73
-2.35375,0.298364,2.5888e+74,5.10818e+72
-2.35375,0.315914,6.36115e+73,1.25517e+72
-2.35375,0.333465,1.56254e+73,3.08317e+71
-2.35375,0.351016,3.8371e+72,7.57131e+70
-2.35375,0.368567,9.42046e+71,1.85883e+70
-2.35375,0.386118,2.31233e+71,4.56266e+69
-2.35375,0.403668,5.67478e+70,1.11974e+69
-2.35375,0.421219,1.39245e+70,2.74756e+68
-2.35375,0.43877,3.41624e+69,6.74086e+67
-2.35375,0.456321,8.38035e+68,1.6536e+67
-2.35375,0.473872,2.05555e+68,4.05598e+66
-2.35375,0.491422,5.0414e+67,9.94762e+65
-2.35375,0.508973,1.23633e+67,2.43951e+65
-2.35375,0.526524,3.03169e+66,5.98209e+64
-2.35375,0.544075,7.43366e+65,1.4668e+64
-2.35375,0.561626,1.8226e+65,3.59633e+63
-2.35375,0.579176,4.46843e+64,8.81703e+62
-2.35375,0.596727,1.09545e+64,2.16153e+62
-2.35375,0.614278,2.68542e+63,5.29882e+61
-2.35375,0.631829,6.58278e+62,1.2989e+61
-2.35375,0.649379,1.61357e+62,3.18388e+60
-2.35375,0.66693,3.95504e+61,7.80402e+59
-2.35375,0.684481,9.69389e+60,1.91278e+59
-2.35375,0.702032,2.37591e+60,4.68811e+58
-2.35375,0.719583,5.82304e+59,1.14899e+58
-2.35375,0.737133,1.42711e+59,2.81594e+57
-2.35375,0.754684,3.49745e+58,6.90112e+56
-2.35375,0.772235,8.57111e+57,1.69124e+56
-2.35375,0.789786,2.10045e+57,4.14457e+55
-2.35375,0.807337,5.14727e+56,1.01565e+55
-2.35375,0.824887,1.26135e+56,2.48887e+54
-2.35375,0.842438,3.09089e+55,6.09888e+53
-2.35375,0.859989,7.57398e+54,1.49449e+53
-2.35375,0.87754,1.85592e+54,3.66206e+52
-2.35375,0.895091,4.54764e+53,8.97333e+51
-2.35375,0.912641,1.11431e+53,2.19874e+51
-2.35375,0.930192,2.73038e+52,5.38754e+50
-2.35375,0.947743,6.6901e+51,1.32008e+50
-2.35375,0.965294,1.63922e+51,3.23449e+49
-2.35375,0.982845,4.01641e+50,7.92511e+48
-2.35375,1.0004,9.84087e+49,1.94178e+48
-2.35375,1.01795,2.41115e+49,4.75764e+47
-2.35375,1.0355,5.90761e+48,1.16568e+47
-2.35375,1.05305,1.44742e+48,2.85603e+46
-2.35375,1.0706,3.54629e+47,6.99749e+45
-2.35375,1.08815,8.68863e+46,1.71443e+45
-2.35375,1.1057,2.12875e+46,4.20041e+44
-2.35375,1.12325,5.21549e+45,1.02911e+44
-2.35375,1.1408,1.2778e+45,2.52133e+43
-2.35375,1.15835,3.1306e+44,6.17724e+42
-2.35375,1.1759,7.6699e+43,1.51341e+42
-2.35375,1.19345,1.8791e+43,3.70781e+41
-2.35375,1.211,4.60371e+42,9.08396e+40
-2.35375,1.22856,1.12788e+42,2.22552e+40
-2.35375,1.24611,2.76323e+41,5.45237e+39
-2.35375,1.26366,6.76971e+40,1.33579e+39
-2.35375,1.28121,1.65852e+40,3.27256e+38
-2.35375,1.29876,4.06321e+39,8.01747e+37
-2.35375,1.31631,9.95446e+38,1.9642e+37
-2.35375,1.33386,2.43873e+38,4.81206e+36
-2.35375,1.35141,5.9746e+37,1.1789e+36
-2.35375,1.36896,1.4637e+37,2.88816e+35
-2.35375,1.38651,3.58589e+36,7.07561e+34
-2.35375,1.40406,8.78494e+35,1.73343e+34
-2.35375,1.42161,2.15219e+35,4.24666e+33
-2.35375,1.43917,5.27255e+34,1.04037e+33
-2.35375,1.45672,1.2917e+34,2.54876e+32
-2.35375,1.47427,3.16447e+33,6.24406e+31
-2.35375,1.49182,7.75246e+32,1.52972e+31
-2.35375,1.50937,1.89935e+32,3.74768e+30
-2.35375,1.52692,4.65682e+31,9.18935e+29
-2.35375,1.54447,1.15669e+31,2.28205e+29
-2.35375,1.56202,3.47643e+30,6.86063e+28
-2.35375,1.57957,3.47645e+30,6.8606e+28
-2.35375,1.59712,1.15669e+31,2.28206e+29
-2.35375,1.61467,4.65683e+31,9.18935e+29
-2.35375,1.63222,1.89935e+32,3.74768e+30
-2.35375,1.64977,7.75246e+32,1.52972e+31
-2.35375,1.66733,3.16447e+33,6.24406e+31
-2.35375,1.68488,1.2917e+34,2.54876e+32
-2.35375,1.70243,5.27255e+34,1.04037e+33
-2.35375,1.71998,2.15219e+35,4.24666e+33
-2.35375,1.73753,8.78494e+35,1.73343e+34
-2.35375,1.75508,3.58589e+36,7.07561e+34
-2.35375,1.77263,1.4637e+37,2.88816e+35
-2.35375,1.79018,5.9746e+37,1.1789e+36
-2.35375,1.80773,2.43873e+38,4.81206e+36
-2.35375,1.82528,9.95446e+38,1.9642e+37
-2.35375,1.84283,4.06321e+39,8.01747e+37
-2.35375,1.86038,1.65852e+40,3.27256e+38
-2.35375,1.87794,6.76971e+40,1.33579e+39
-2.35375,1.89549,2.76323e+41,5.45237e+39
-2.35375,1.91304,1.12788e+42,2.22552e+40
-2.35375,1.93059,4.60371e+42,9.08396e+40
-2.35375,1.94814,1.8791e+43,3.70781e+41
-2.35375,1.96569,7.6699e+43,1.51341e+42
-2.35375,1.98324,3.1306e+44,6.17724e+42
-2.35375,2.00079,1.2778e+45,2.52133e+43
-2.35375,2.01834,5.21549e+45,1.02911e+44
-2.35375,2.03589,2.12875e+46,4.20041e+44
-2.35375,2.05344,8.68863e+46,1.71443e+45
-2.35375,2.07099,3.54629e+47,6.99749e+45
-2.35375,2.08854,1.44742e+48,2.85603e+46
-2.35375,2.1061,5.90761e+48,1.16568e+47
-2.35375,2.12365,2.41115e+49,4.75764e+47
-2.35375,2.1412,9.84087e+49,1.94178e+48
-2.35375,2.15875,4.01641e+50,7.92511e+48
-2.35375,2.1763,1.63922e+51,3.23449e+49
-2.35375,2.19385,6.6901e+51,1.32008e+50
-2.35375,2.2114,2.73038e+52,5.38754e+50
-2.35375,2.22895,1.11431e+53,2.19874e+51
-2.35375,2.2465,4.54764e+53,8.97333e+51
-2.35375,2.26405,1.85592e+54,3.66206e+52
-2.35375,2.2816,7.57398e+54,1.49449e+53
-2.35375,2.29915,3.09089e+55,6.09888e+53
-2.35375,2.31671,1.26135e+56,2.48887e+54
-2.35375,2.33426,5.14727e+56,1.01565e+55
-2.35375,2.35181,2.10045e+57,4.14457e+55
-2.35375,2.36936,8.57111e+57,1.69124e+56
-2.35375,2.38691,3.49745e+58,6.90112e+56
-2.35375,2.40446,1.42711e+59,2.81594e+57
-2.35375,2.42201,5.82304e+59,1.14899e+58
-2.35375,2.43956,2.37591e+60,4.68811e+58
-2.35375,2.45711,9.69389e+60,1.91278e+59
-2.35375,2.47466,3.95504e+61,7.80402e+59
-2.35375,2.49221,1.61357e+62,3.18388e+60
-2.35375,2.50976,6.58278e+62,1.2989e+61
-2.35375,2.52731,2.68542e+63,5.29882e+61
-2.35375,2.54487,1.09545e+64,2.16153e+62
-2.35375,2.56242,4.46843e+64,8.81703e+62
-2.35375,2.57997,1.8226e+65,3.59633e+63
-2.35375,2.59752,7.43366e+65,1.4668e+64
-2.35375,2.61507,3.03169e+66,5.98209e+64
-2.35375,2.63262,1.23633e+67,2.43951e+65
-2.35375,2.65017,5.0414e+67,9.94762e+65
-2.35375,2.66772,2.05555e+68,4.05598e+66
-2.35375,2.68527,8.38035e+68,1.6536e+67
-2.35375,2.70282,3.41624e+69,6.74086e+67
-2.35375,2.72037,1.39245e+70,2.74756e+68
-2.35375,2.73792,5.67478e+70,1.11974e+69
-2.35375,2.75548,2.31233e+71,4.56266e+69
-2.35375,2.77303,9.42046e+71,1.85883e+70
-2.35375,2.79058,3.8371e+72,7.57131e+70
-2.35375,2.80813,1.56254e+73,3.08317e+71
-2.35375,2.82568,6.36115e+73,1.25517e+72
-2.35375,2.84323,2.5888e+74,5.10818e+72
-2.35375,2.86078,1.05316e+75,2.07808e+73
-2.35375,2.87833,4.28241e+75,8.44999e+73
-2.35375,2.89588,1.74037e+76,3.43407e+74
-2.35375,2.91343,7.06802e+76,1.39465e+75
-2.35375,2.93098,2.86806e+77,5.65921e+75
-2.35375,2.94853,1.16256e+78,2.29395e+76
-2.35375,2.96608,4.70597e+78,9.28575e+76
-2.35375,2.98364,1.90152e+79,3.75205e+77
-2.35375,3.00119,7.66472e+79,1.51239e+78
-2.35375,3.01874,3.079e+80,6.07543e+78
-2.35375,3.03629,1.23072e+81,2.42843e+79
-2.35375,3.05384,4.88152e+81,9.63214e+79
-2.35375,3.07139,1.9114e+82,3.77154e+80
-2.35375,3.08894,7.30596e+82,1.4416e+81
-2.35375,3.10649,2.64595e+83,5.22095e+81
-2.35375,3.12404,8.07433e+83,1.59321e+82
-2.35375,3.14159,0,0
36.6958,0,0,0
36.6958,0.0175508,1.24075e+91,2.46079e+89
36.6958,0.0351016,4.06594e+90,8.06398e+88
36.6958,0.0526524,1.12268e+90,2.22662e+88
36.6958,0.0702032,2.93718e+89,5.82531e+87
36.6958,0.087754,7.50126e+88,1.48773e+87
36.6958,0.105305,1.8912e+88,3.75082e+86
36.6958,0.122856,4.73139e+87,9.38377e+85
36.6958,0.140406,1.17781e+87,2.33595e+85
36.6958,0.157957,2.922e+86,5.79521e+84
36.6958,0.175508,7.2315e+85,1.43423e+84
36.6958,0.193059,1.78647e+85,3.5431e+83
36.6958,0.21061,4.40724e+84,8.74089e+82
36.6958,0.22816,1.08612e+84,2.1541e+82
36.6958,0.245711,2.67436e+83,5.30407e+81
36.6958,0.263262,6.58063e+82,1.30514e+81
36.6958,0.280813,1.61835e+82,3.20968e+80
36.6958,0.298364,3.97812e+81,7.88981e+79
36.6958,0.315914,9.77495e+80,1.93867e+79
36.6958,0.333465,2.40109e+80,4.7621e+78
36.6958,0.351016,5.89634e+79,1.16942e+78
36.6958,0.368567,1.44761e+79,2.87104e+77
36.6958,0.386118,3.55328e+78,7.04722e+76
36.6958,0.403668,8.72024e+77,1.72949e+76
36.6958,0.421219,2.13973e+77,4.24372e+75
36.6958,0.43877,5.24961e+76,1.04116e+75
36.6958,0.456321,1.28778e+76,2.55405e+74
36.6958,0.473872,3.15869e+75,6.26464e+73
36.6958,0.491422,7.74694e+74,1.53645e+73
36.6958,0.508973,1.89983e+74,3.76794e+72
36.6958,0.526524,4.65869e+73,9.2396e+71
36.6958,0.544075,1.1423e+73,2.26553e+71
36.6958,0.561626,2.80073e+72,5.55469e+70
36.6958,0.579176,6.86648e+71,1.36183e+70
36.6958,0.596727,1.68335e+71,3.33858e+69
36.6958,0.614278,4.12658e+70,8.18426e+68
36.6958,0.631829,1.01155e+70,2.00621e+68
36.6958,0.649379,2.47952e+69,4.91764e+67
36.6958,0.66693,6.07757e+68,1.20537e+67
36.6958,0.684481,1.48963e+68,2.95438e+66
36.6958,0.702032,3.65098e+67,7.241e+65
36.6958,0.719583,8.94806e+66,1.77467e+65
36.6958,0.737133,2.19298e+66,4.34935e+64
36.6958,0.754684,5.37441e+65,1.06591e+64
36.6958,0.772235,1.31709e+65,2.61219e+63
36.6958,0.789786,3.22768e+64,6.40147e+62
36.6958,0.807337,7.90963e+63,1.56872e+62
36.6958,0.824887,1.93826e+63,3.84416e+61
36.6958,0.842438,4.74965e+62,9.42e+60
36.6958,0.859989,1.16387e+62,2.3083e+60
36.6958,0.87754,2.85192e+61,5.65622e+59
36.6958,0.895091,6.98819e+60,1.38597e+59
36.6958,0.912641,1.71233e+60,3.39606e+58
36.6958,0.930192,4.19567e+59,8.32129e+57
36.6958,0.947743,1.02804e+59,2.03892e+57
36.6958,0.965294,2.51893e+58,4.99581e+56
36.6958,0.982845,6.17187e+57,1.22407e+56
36.6958,1.0004,1.51221e+57,2.99917e+55
36.6958,1.01795,3.70513e+56,7.34839e+54
36.6958,1.0355,9.07801e+55,1.80044e+54
36.6958,1.05305,2.2242e+55,4.41126e+53
36.6958,1.0706,5.44946e+54,1.08079e+53
36.6958,1.08815,1.33515e+54,2.64801e+52
36.6958,1.1057,3.27117e+53,6.48772e+51
36.6958,1.12325,8.01445e+52,1.58951e+51
36.6958,1.1408,1.96355e+52,3.89431e+50
36.6958,1.15835,4.81068e+51,9.54103e+49
36.6958,1.1759,1.17861e+51,2.33753e+49
36.6958,1.19345,2.88754e+50,5.72687e+48
36.6958,1.211,7.07435e+49,1.40306e+48
36.6958,1.22856,1.73318e+49,3.43741e+47
36.6958,1.24611,4.24616e+48,8.42142e+46
36.6958,1.26366,1.04028e+48,2.06318e+46
36.6958,1.28121,2.54859e+47,5.05462e+45
36.6958,1.29876,6.2438e+46,1.23833e+45
36.6958,1.31631,1.52967e+46,3.03379e+44
36.6958,1.33386,3.74751e+45,7.43244e+43
36.6958,1.35141,9.18096e+44,1.82086e+43
36.6958,1.36896,2.24922e+44,4.46089e+42
36.6958,1.38651,5.5103e+43,1.09286e+42
36.6958,1.40406,1.34995e+43,2.67736e+41
36.6958,1.42161,3.30719e+42,6.55915e+40
36.6958,1.43917,8.10214e+41,1.6069e+40
36.6958,1.45672,1.98491e+41,3.93667e+39
36.6958,1.47427,4.86272e+40,9.64427e+38
36.6958,1.49182,1.1913e+40,2.36269e+38
36.6958,1.50937,2.91862e+39,5.78861e+37
36.6958,1.52692,7.15626e+38,1.41924e+37
36.6958,1.54447,1.77729e+38,3.52522e+36
36.6958,1.56202,5.3426e+37,1.0595e+36
36.6958,1.57957,5.34258e+37,1.0595e+36
36.6958,1.59712,1.7773e+38,3.52522e+36
36.6958,1.61467,7.15626e+38,1.41924e+37
36.6958,1.63222,2.91862e+39,5.7886e+37
36.6958,1.64977,1.1913e+40,2.36269e+38
36.6958,1.66733,4.86272e+40,9.64427e+38
36.6958,1.68488,1.98491e+41,3.93667e+39
36.6958,1.70243,8.10214e+41,1.6069e+40
36.6958,1.71998,3.30719e+42,6.55915e+40
36.6958,1.73753,1.34995e+43,2.67736e+41
36.6958,1.75508,5.5103e+43,1.09286e+42
36.6958,1.77263,2.24922e+44,4.46089e+42
36.6958,1.79018,9.18096e+44,1.82086e+43
36.6958,1.80773,3.74751e+45,7.43244e+43
36.6958,1.82528,1.52967e+46,3.03379e+44
36.6958,1.84283,6.2438e+46,1.23833e+45
36.6958,1.86038,2.54859e+47,5.05462e+45
36.6958,1.87794,1.04028e+48,2.06318e+46
36.6958,1.89549,4.24616e+48,8.42142e+46
36.6958,1.91304,1.73318e+49,3.43741e+47
36.6958,1.93059,7.07435e+49,1.40306e+48
36.6958,1.94814,2.88754e+50,5.72687e+48
36.6958,1.96569,1.17861e+51,2.33753e+49
36.6958,1.98324,4.81068e+51,9.54103e+49
36.6958,2.00079,1.96355e+52,3.89431e+50
36.6958,2.01834,8.01445e+52,1.58951e+51
36.6958,2.03589,3.27117e+53,6.48772e+51
36.6958,2.05344,1.33515e+54,2.64801e+52
36.6958,2.07099,5.44946e+54,1.08079e+53
36.6958,2.08854,2.2242e+55,4.41126e+53
36.6958,2.1061,9.07801e+55,1.80044e+54
36.6958,2.12365,3.70513e+56,7.34839e+54
36.6958,2.1412,1.51221e+57,2.99917e+55
36.6958,2.15875,6.17187e+57,1.22407e+56
36.6958,2.1763,2.51893e+58,4.99581e+56
36.6958,2.19385,1.02804e+59,2.03892e+57
36.6958,2.2114,4.19567e+59,8.32129e+57
36.6958,2.22895,1.71233e+60,3.39606e+58
36.6958,2.2465,6.98819e+60,1.38597e+59
36.6958,2.26405,2.85192e+61,5.65622e+59
36.6958,2.2816,1.16387e+62,2.3083e+60
36.6958,2.29915,4.74965e+62,9.42e+60
36.6958,2.31671,1.93826e+63,3.84416e+61
36.6958,2.33426,7.90963e+63,1.56872e+62
36.6958,2.35181,3.22768e+64,6.40147e+62
36.6958,2.36936,1.31709e+65,2.61219e+63
36.6958,2.38691,5.37441e+65,1.06591e+64
36.6958,2.40446,2.19298e+66,4.34935e+64
36.6958,2.42201,8.94806e+66,1.77467e+65
36.6958,2.43956,3.65098e+67,7.241e+65
36.6958,2.45711,1.48963e+68,2.95438e+66
36.6958,2.47466,6.07757e+68,1.20537e+67
36.6958,2.49221,2.47952e+69,4.91764e+67
36.6958,2.50976,1.01155e+70,2.00621e+68
36.6958,2.52731,4.12658e+70,8.18426e+68
36.6958,2.54487,1.68335e+71,3.33858e+69
36.6958,2.56242,6.86648e+71,1.36183e+70
36.6958,2.57997,2.80073e+72,5.55469e+70
36.6958,2.59752,1.1423e+73,2.26553e+71
36.6958,2.61507,4.65869e+73,9.2396e+71
36.6958,2.63262,1.89983e+74,3.76794e+72
36.6958,2.65017,7.74694e+74,1.53645e+73
36.6958,2.66772,3.15869e+75,6.26464e+73
36.6958,2.68527,1.28778e+76,2.55405e+74
36.6958,2.70282,5.24961e+76,1.04116e+75
36.6958,2.72037,2.13973e+77,4.24372e+75
36.6958,2.73792,8.72024e+77,1.72949e+76
36.6958,2.75548,3.55328e+78,7.04722e+76
36.6958,2.77303,1.44761e+79,2.87104e+77
36.6958,2.79058,5.89634e+79,1.16942e+78
36.6958,2.80813,2.40109e+80,4.7621e+78
36.6958,2.82568,9.77495e+80,1.93867e+79
36.6958,2.84323,3.97812e+81,7.88981e+79
36.6958,2.86078,1.61835e+82,3.20968e+80
36.6958,2.87833,6.58063e+82,1.30514e+81
36.6958,2.89588,2.67436e+83,5.30407e+81
36.6958,2.91343,1.08612e+84,2.1541e+82
36.6958,2.93098,4.40724e+84,8.74089e+82
36.6958,2.94853,1.78647e+85,3.5431e+83
36.6958,2.96608,7.2315e+85,1.43423e+84
36.6958,2.98364,2.922e+86,5.79521e+84
36.6958,3.00119,1.17781e+87,2.33595e+85
36.6958,3.01874,4.73139e+87,9.38377e+85
36.6958,3.03629,1.8912e+88,3.75082e+86
36.6958,3.05384,7.50126e+88,1.48773e+87
36.6958,3.07139,2.93718e+89,5.82531e+87
36.6958,3.08894,1.12268e+90,2.22662e+88
36.6958,3.10649,4.06594e+90,8.06398e+88
36.6958,3.12404,1.24075e+91,2.46079e+89
36.6958,3.14159,0,0
39.2013,0,0,0
39.2013,0.0175508,4.43407e+97,8.78922e+95
39.2013,0.0351016,1.45304e+97,2.88022e+95
39.2013,0.0526524,4.01212e+96,7.95282e+94
39.2013,0.0702032,1.04966e+96,2.08063e+94
39.2013,0.087754,2.68072e+95,5.31372e+93
39.2013,0.105305,6.75856e+94,1.33968e+93
39.2013,0.122856,1.69085e+94,3.35161e+92
39.2013,0.140406,4.20913e+93,8.34334e+91
39.2013,0.157957,1.04423e+93,2.06988e+91
39.2013,0.175508,2.58432e+92,5.12263e+90
39.2013,0.193059,6.38428e+91,1.26549e+90
39.2013,0.21061,1.57501e+91,3.12199e+89
39.2013,0.22816,3.88145e+90,7.69381e+88
39.2013,0.245711,9.55735e+89,1.89446e+88
39.2013,0.263262,2.35172e+89,4.66157e+87
39.2013,0.280813,5.78349e+88,1.1464e+87
39.2013,0.298364,1.42166e+88,2.81801e+86
39.2013,0.315914,3.49327e+87,6.92436e+85
39.2013,0.333465,8.58077e+86,1.70088e+85
39.2013,0.351016,2.10717e+86,4.17683e+84
39.2013,0.368567,5.17331e+85,1.02545e+84
39.2013,0.386118,1.26983e+85,2.51706e+83
39.2013,0.403668,3.11634e+84,6.17722e+82
39.2013,0.421219,7.64672e+83,1.51573e+82
39.2013,0.43877,1.87605e+83,3.7187e+81
39.2013,0.456321,4.60213e+82,9.12233e+80
39.2013,0.473872,1.12882e+82,2.23755e+80
39.2013,0.491422,2.76852e+81,5.48776e+79
39.2013,0.508973,6.78941e+80,1.3458e+79
39.2013,0.526524,1.66487e+80,3.30011e+78
39.2013,0.544075,4.08224e+79,8.09183e+77
39.2013,0.561626,1.00089e+79,1.98397e+77
39.2013,0.579176,2.45387e+78,4.86406e+76
39.2013,0.596727,6.01576e+77,1.19244e+76
39.2013,0.614278,1.47471e+77,2.92318e+75
39.2013,0.631829,3.61498e+76,7.16561e+74
39.2013,0.649379,8.86104e+75,1.75644e+74
39.2013,0.66693,2.17194e+75,4.30521e+73
39.2013,0.684481,5.32346e+74,1.05522e+73
39.2013,0.702032,1.30475e+74,2.58627e+72
39.2013,0.719583,3.19776e+73,6.3386e+71
39.2013,0.737133,7.83705e+72,1.55346e+71
39.2013,0.754684,1.92065e+72,3.80711e+70
39.2013,0.772235,4.70688e+71,9.32997e+69
39.2013,0.789786,1.15347e+71,2.28642e+69
39.2013,0.807337,2.82666e+70,5.603e+68
39.2013,0.824887,6.92676e+69,1.37302e+68
39.2013,0.842438,1.69738e+69,3.36455e+67
39.2013,0.859989,4.1593e+68,8.24457e+66
39.2013,0.87754,1.01919e+68,2.02024e+66
39.2013,0.895091,2.49737e+67,4.95028e+65
39.2013,0.912641,6.11932e+66,1.21297e+65
39.2013,0.930192,1.49941e+66,2.97212e+64
39.2013,0.947743,3.67391e+65,7.28243e+63
39.2013,0.965294,9.00189e+64,1.78436e+63
39.2013,0.982845,2.20564e+64,4.37201e+62
39.2013,1.0004,5.40418e+63,1.07122e+62
39.2013,1.01795,1.3241e+63,2.62463e+61
39.2013,1.0355,3.2442e+62,6.43066e+60
39.2013,1.05305,7.94861e+61,1.57557e+60
39.2013,1.0706,1.94747e+61,3.86028e+59
39.2013,1.08815,4.77142e+60,9.4579e+58
39.2013,1.1057,1.16902e+60,2.31722e+58
39.2013,1.12325,2.86412e+59,5.67726e+57
39.2013,1.1408,7.01711e+58,1.39093e+57
39.2013,1.15835,1.71919e+58,3.40778e+56
39.2013,1.1759,4.21198e+57,8.34898e+55
39.2013,1.19345,1.03192e+57,2.04547e+55
39.2013,1.211,2.52816e+56,5.01131e+54
39.2013,1.22856,6.19384e+55,1.22774e+54
39.2013,1.24611,1.51745e+55,3.00789e+53
39.2013,1.26366,3.71763e+54,7.36909e+52
39.2013,1.28121,9.10787e+53,1.80536e+52
39.2013,1.29876,2.23134e+53,4.42296e+51
39.2013,1.31631,5.46655e+52,1.08358e+51
39.2013,1.33386,1.33924e+52,2.65465e+50
39.2013,1.35141,3.28099e+51,6.50358e+49
39.2013,1.36896,8.03803e+50,1.5933e+49
39.2013,1.38651,1.96921e+50,3.90337e+48
39.2013,1.40406,4.82431e+49,9.56274e+47
39.2013,1.42161,1.18189e+49,2.34274e+47
39.2013,1.43917,2.89546e+48,5.73937e+46
39.2013,1.45672,7.09344e+47,1.40606e+46
39.2013,1.47427,1.73779e+47,3.44464e+45
39.2013,1.49182,4.25732e+46,8.4389e+44
39.2013,1.50937,1.04304e+46,2.06748e+44
39.2013,1.52692,2.55736e+45,5.06934e+43
39.2013,1.54447,6.35186e+44,1.25899e+43
39.2013,1.56202,1.90917e+44,3.78458e+42
39.2013,1.57957,1.90917e+44,3.78457e+42
39.2013,1.59712,6.35185e+44,1.25899e+43
39.2013,1.61467,2.55736e+45,5.06934e+43
39.2013,1.63222,1.04304e+46,2.06749e+44
39.2013,1.64977,4.25732e+46,8.4389e+44
39.2013,1.66733,1.73779e+47,3.44464e+45
39.2013,1.68488,7.09344e+47,1.40606e+46
